timestamp,wind_speed,wind_direction,temperature,pressure,relative_humidity,no,no2,pm25,pm10,o3
2023-06-22 13:27:00,0.04831,140.217,17.0157,1004.18,100.0,38.993337,185.64541279999997,1.53167,1.55167,30.1499156
2023-06-22 13:28:00,0.0401,21.8592,17.0378,1004.17,100.0,38.7942369,185.0512952,1.50833,1.50833,30.2176728
2023-06-22 13:29:00,0.00864,312.212,17.0372,1004.2,100.0,38.7384072,184.18642,1.48,1.5,30.2742972
2023-06-22 13:30:00,0.17904,213.933,17.072,1004.21,100.0,38.613144,182.9115544,1.42833,1.44833,30.249071999999998
2023-06-22 13:31:00,0.25689,228.279,17.0078,1004.14,100.0,38.5181265,181.79434559999999,1.47167,1.49167,30.0730052
2023-06-22 13:32:00,0.05016,148.647,16.9888,1004.15,100.0,38.4439944,181.45927319999998,1.38833,1.38833,29.946879199999998
2023-06-22 13:33:00,0.23304,191.059,16.9128,1004.12,100.0,38.3585217,181.117508,1.36333,1.36333,29.775242
2023-06-22 13:34:00,0.09812,266.695,16.9105,1004.06,100.0,38.4036012,181.36525439999997,1.34833,1.34833,29.7915688
2023-06-22 13:35:00,0.17515,209.499,16.8988,1004.11,100.0,38.5381017,181.6921864,1.4,1.44,29.6753604
2023-06-22 13:36:00,0.08281,75.4436,16.9058,1004.13,100.0,38.6753205,182.3213096,1.36833,1.36833,29.4094864
2023-06-22 13:37:00,0.2246,219.578,16.9478,1004.18,100.0,38.741433,183.1635684,1.26,1.26,29.3100556
2023-06-22 13:38:00,1.04482,180.455,16.9902,1004.17,100.0,38.872452599999995,184.0811024,1.34,1.34,29.3896708
2023-06-22 13:39:00,0.15086,294.822,16.9021,1004.12,100.0,38.982144,185.2347268,1.32,1.32,29.5762824
2023-06-22 13:40:00,0.0,-9999.0,16.904,1004.12,100.0,38.9656497,185.72247399999998,1.34333,1.34333,29.746390799999997
2023-06-22 13:41:00,0.20979,213.833,16.9048,1004.17,100.0,38.8959087,186.0292524,1.44,1.44,30.0663216
2023-06-22 13:42:00,0.14093,198.34,16.9117,1004.08,100.0,38.7670047,186.27525039999998,1.47167,1.495,30.102856
2023-06-22 13:43:00,0.3,181.574,16.9434,1004.13,100.0,38.6152596,186.16286399999998,1.56833,1.585,30.3376444
2023-06-22 13:44:00,0.23785,230.521,16.9723,1004.11,100.0,38.509356600000004,185.6984288,1.49667,1.49667,30.274493200000002
2023-06-22 13:45:00,0.15642,170.17,16.9921,1004.1,100.0,38.3797023,185.3842244,1.54,1.56,30.126297599999997
2023-06-22 13:46:00,0.14468,217.678,17.0176,1004.08,100.0,38.2149438,184.6777016,1.52333,1.56333,30.1972888
2023-06-22 13:47:00,0.17729,194.619,17.0144,1004.07,100.0,38.08695,183.7502788,1.42833,1.42833,30.2025808
2023-06-22 13:48:00,0.04309,223.512,16.9858,1004.07,100.0,38.0448963,183.20915839999998,1.46333,1.475,30.123435999999998
2023-06-22 13:49:00,0.07331,240.907,16.9193,1004.07,100.0,38.0949696,182.7998824,1.425,1.43333,29.8082876
2023-06-22 13:50:00,0.054,236.489,16.907,1004.03,100.0,38.144145,182.7153952,1.32,1.32,29.5532328
2023-06-22 13:51:00,0.0274,91.7681,16.9139,1003.98,100.0,38.2054113,182.8058796,1.49167,1.53167,29.543217199999997
2023-06-22 13:52:00,0.28551,278.649,16.9392,1004.05,100.0,38.3482389,183.361852,1.38,1.38,29.8534656
2023-06-22 13:53:00,0.0,-9999.0,16.9522,1004.05,100.0,38.4801564,183.89235039999997,1.34833,1.34833,29.8429012
2023-06-22 13:54:00,0.37819,230.293,16.9892,1004.01,100.0,38.5969572,184.1910072,1.42,1.42,29.875006
2023-06-22 13:55:00,0.06476,250.62,16.9211,1004.04,100.0,38.6480883,184.73742919999998,1.36,1.36,29.9187336
2023-06-22 13:56:00,0.17121,181.871,16.9259,1004.08,100.0,38.630241,185.54680679999998,1.435,1.50667,29.8512704
2023-06-22 13:57:00,0.30779,184.682,16.9865,1004.08,100.0,38.6238819,185.8765776,1.42833,1.44833,30.027983999999996
2023-06-22 13:58:00,0.07798,329.402,16.9296,1004.02,100.0,38.5089015,185.8790404,1.56833,1.65667,30.3035796
2023-06-22 13:59:00,0.53156,234.124,17.003,1003.98,100.0,38.3108592,185.93312799999998,1.54333,1.56333,30.5728444
2023-06-22 14:00:00,0.03828,39.4101,16.9247,1003.99,100.0,38.087565,185.2007928,1.41667,1.41667,31.031798
2023-06-22 14:01:00,0.50126,168.033,16.9394,1003.96,100.0,37.9135815,184.7027996,1.60333,1.68333,31.2030824
2023-06-22 14:02:00,0.38719,181.927,16.9989,1003.96,100.0,37.6725753,184.70492399999998,1.52,1.52,31.1391668
2023-06-22 14:03:00,0.09199,351.106,16.9823,1003.91,100.0,37.5818013,184.05070279999998,1.56333,1.60667,30.9959104
2023-06-22 14:04:00,0.33272,261.163,17.0213,1004.0,100.0,37.598738399999995,183.3752752,1.51333,1.53,30.8648452
2023-06-22 14:05:00,0.24015,194.034,17.0213,1003.95,100.0,37.561223399999996,183.2105684,1.36,1.36,30.7595736
2023-06-22 14:06:00,0.15727,195.308,17.0215,1003.96,100.0,37.6722678,183.09570039999997,1.51167,1.61167,30.8496552
2023-06-22 14:07:00,0.13869,235.663,17.0221,1003.91,100.0,37.7837673,183.137756,1.42,1.42,30.5635344
2023-06-22 14:08:00,0.32696,191.409,17.0221,1004.01,100.0,37.894209,183.6329292,1.38833,1.38833,30.370003999999998
2023-06-22 14:09:00,0.2921,222.621,17.0221,1003.92,100.0,38.0392998,184.1736924,1.37167,1.37167,30.360635199999997
2023-06-22 14:10:00,0.0,-9999.0,17.0222,1003.92,100.0,38.147466,184.50733599999998,1.47667,1.47667,29.9952912
2023-06-22 14:11:00,0.0323,240.334,17.0227,1003.99,100.0,38.2234185,185.13788799999998,1.34,1.34,29.813128799999998
2023-06-22 14:12:00,0.19754,239.869,17.022,1003.94,100.0,38.2238736,185.82107999999997,1.46333,1.56333,29.7098172
2023-06-22 14:13:00,0.02596,260.582,17.0212,1004.02,100.0,38.170467,185.86454559999999,1.51167,1.51167,29.7513104
2023-06-22 14:14:00,0.18031,231.858,17.0205,1004.04,100.0,38.1405165,185.74014599999998,1.555,1.57833,29.7851204
2023-06-22 14:15:00,0.03271,4.83783,17.0373,1003.98,100.0,38.0846868,185.6065344,1.57333,1.59,29.726222399999997
2023-06-22 14:16:00,0.22705,237.6,17.1178,1003.98,100.0,38.0173566,185.04422639999999,1.48,1.48,29.488964399999997
2023-06-22 14:17:00,0.51526,174.675,17.1294,1004.01,100.0,37.9731873,184.55929919999997,1.43667,1.43667,29.6250668
2023-06-22 14:18:00,0.19442,185.799,17.1288,1004.06,100.0,37.9379355,184.06873199999998,1.42,1.42,29.6568384
2023-06-22 14:19:00,0.49213,230.084,17.1288,1004.0,100.0,37.8663741,183.7955116,1.49167,1.51167,29.3104868
2023-06-22 14:20:00,0.18774,218.691,17.1259,1004.05,100.0,37.8116022,183.60006679999998,1.43167,1.43167,29.377558
2023-06-22 14:21:00,0.29467,188.49,17.1044,1004.1,100.0,37.8500397,183.4586908,1.43667,1.43667,29.408526000000002
2023-06-22 14:22:00,0.16192,183.177,17.0777,1004.04,100.0,37.9250697,183.93089039999998,1.42,1.42,29.3294988
2023-06-22 14:23:00,0.1831,272.591,17.1295,1004.03,100.0,37.9840728,184.6278628,1.44667,1.45833,29.403449600000002
2023-06-22 14:24:00,0.05691,12.3147,17.1381,1004.07,100.0,38.0807508,185.1990256,1.41333,1.42167,29.275990800000002
2023-06-22 14:25:00,0.54473,157.229,17.179,1004.1,100.0,38.0861997,185.95185279999998,1.49167,1.49167,29.3190128
2023-06-22 14:26:00,0.37644,200.448,17.1853,1004.13,100.0,38.150491800000005,186.3441712,1.46,1.48,29.340415999999998
2023-06-22 14:27:00,0.26596,178.99,17.1734,1004.04,100.0,38.1831729,186.79905599999998,1.38833,1.38833,29.3832028
2023-06-22 14:28:00,0.3336,165.056,17.2376,1004.01,100.0,38.18166,187.0782736,1.46667,1.46667,29.31817
2023-06-22 14:29:00,0.25665,199.688,17.237,1004.03,100.0,38.2076868,187.31966559999998,1.59167,1.635,29.600723600000002
2023-06-22 14:30:00,0.43145,185.285,17.2254,1004.04,100.0,38.1243297,187.08109359999997,1.51333,1.53,29.6502724
2023-06-22 14:31:00,0.21167,210.904,17.177,1004.01,100.0,38.019177,186.3869412,1.60333,1.66333,29.4233044
2023-06-22 14:32:00,0.52118,210.776,17.1875,1004.05,100.0,37.916607299999995,186.1342316,1.52,1.52,29.311094399999998
2023-06-22 14:33:00,0.0,-9999.0,17.1855,1004.05,100.0,37.8025248,185.39695199999997,1.56,1.56,29.0788344
2023-06-22 14:34:00,0.05356,261.03,17.237,1004.04,100.0,37.6886145,184.69678359999997,1.50833,1.50833,29.1294024
2023-06-22 14:35:00,0.24985,262.194,17.237,1004.05,100.0,37.6453431,184.2298856,1.51167,1.57167,29.033813199999997
2023-06-22 14:36:00,0.19273,181.728,17.2369,1004.02,100.0,37.6149252,184.3744576,1.48833,1.48833,29.0334604
2023-06-22 14:37:00,0.0,-9999.0,17.2361,1004.0,100.0,37.4820975,184.4416112,1.45167,1.475,28.8927912
2023-06-22 14:38:00,0.22047,250.976,17.2354,1004.04,100.0,37.4760459,184.8448712,1.48833,1.545,28.587423199999996
2023-06-22 14:39:00,0.17358,312.651,17.2375,1004.0,100.0,37.5268818,185.087692,1.42,1.42,28.2042628
2023-06-22 14:40:00,0.06094,257.159,17.2525,1003.93,100.0,37.5333885,185.68854,1.45667,1.47667,28.10003
2023-06-22 14:41:00,0.35262,200.468,17.2588,1003.92,100.0,37.658196600000004,186.1324644,1.36,1.36,28.1173564
2023-06-22 14:42:00,0.40319,218.098,17.2325,1003.89,100.0,37.7672853,186.8481804,1.43167,1.47167,28.224509599999998
2023-06-22 14:43:00,0.19069,183.205,17.2299,1003.91,100.0,37.7996589,187.6720528,1.45167,1.45167,28.437326399999996
2023-06-22 14:44:00,0.69474,242.31,17.2115,1003.92,100.0,37.8883173,187.76781999999997,1.59167,1.71167,28.681659999999997
2023-06-22 14:45:00,0.30828,215.198,17.1748,1003.86,100.0,37.8911832,187.72576439999997,1.44833,1.44833,28.8249164
2023-06-22 14:46:00,0.18709,222.559,17.1229,1003.95,100.0,37.9111584,187.1623848,1.48833,1.48833,28.8526896
2023-06-22 14:47:00,0.48729,221.533,17.1235,1003.78,100.0,37.933704299999995,186.5954708,1.52,1.52,28.6745452
