timestamp,temperature,pressure,relative_humidity,no2,pm1,pm25,pm10,o3
2022-11-01 00:09:07,18.9,1004,82.1,17,3,4,4,30
2022-11-01 00:19:19,18.9,1004,81.7,16,3,4,4,38
2022-11-01 00:29:30,19,1004,81.2,17,3,5,5,34
2022-11-01 00:39:42,19.1,1004,80.7,17,3,5,5,21
2022-11-01 00:49:54,19.3,1004,79.6,17,3,4,4,18
2022-11-01 01:00:04,19.4,1004,79.1,17,3,4,4,18
2022-11-01 01:10:16,19.3,1004,78.7,17,3,4,4,18
2022-11-01 01:20:27,19.3,1004,78.1,17,2,3,3,18
2022-11-01 01:30:38,19.1,1004,77.3,17,2,3,3,18
2022-11-01 01:40:50,18.8,1004,77.4,17,1,2,2,18
2022-11-01 01:51:01,18.7,1004,76.3,17,1,2,2,18
2022-11-01 02:01:13,18.7,1005,75.3,17,1,2,2,17
2022-11-01 02:21:44,18.2,1005,74.7,17,0,1,1,16
2022-11-01 02:31:55,18.1,1005,74.8,17,0,1,1,18
2022-11-01 02:52:26,17.6,1005,75.5,17,0,0,0,18
2022-11-01 03:02:36,17.3,1005,75.3,17,0,1,1,18
2022-11-01 03:23:08,16.6,1006,72.6,17,0,0,0,16
2022-11-01 03:33:19,16.5,1006,72.9,19,0,0,0,18
2022-11-01 03:53:52,16.1,1006,73.1,18,0,0,0,18
2022-11-01 04:04:04,16,1006,72.5,17,0,0,0,18
2022-11-01 04:14:15,15.8,1007,71.2,17,0,0,0,18
2022-11-01 04:24:27,15.8,1007,70.6,16,0,0,0,16
2022-11-01 04:34:39,15.9,1007,70.4,17,0,0,0,18
2022-11-01 04:44:52,15.6,1007,72.1,16,0,0,0,16
2022-11-01 04:55:04,15.3,1008,72.8,17,0,0,0,18
2022-11-01 05:05:15,15.1,1008,72.9,17,0,0,0,26
2022-11-01 05:15:27,14.8,1008,72.7,16,0,0,0,24
2022-11-01 05:25:40,14.6,1008,72.4,17,0,0,0,18
2022-11-01 05:35:52,14.5,1008,72.3,17,0,0,0,20
2022-11-01 05:46:05,14.3,1008,72.8,20,0,0,0,18
2022-11-01 05:56:17,14,1009,73.2,18,0,0,0,18
2022-11-01 06:06:28,13.9,1009,72.6,16,0,0,0,23
2022-11-01 06:16:41,13.8,1009,72.5,17,0,0,0,18
2022-11-01 06:26:54,13.6,1009,72.3,17,0,0,0,18
2022-11-01 06:37:07,13.6,1009,71.7,16,0,0,0,20
2022-11-01 06:47:19,13.5,1009,71.8,17,0,0,0,18
2022-11-01 06:57:31,13.4,1009,72,17,0,1,1,18
