timestamp,temperature,pressure,relative_humidity,no2,pm1,pm25,pm10,o3
2024-02-01 00:06:31,11,1022,81.6,61,6,8,9,18
2024-02-01 00:16:45,11.1,1022,81.7,44,6,8,9,18
2024-02-01 00:26:57,11.1,1021,82.2,41,6,8,9,18
2024-02-01 00:37:11,11,1021,83.1,41,7,9,10,18
2024-02-01 00:47:25,10.7,1021,85.6,56,6,8,9,18
2024-02-01 00:57:39,10.5,1021,88.6,39,7,9,10,18
2024-02-01 01:07:53,10.2,1021,90.6,53,6,9,10,18
2024-02-01 01:18:07,10.3,1021,91.6,45,6,8,9,18
2024-02-01 01:28:21,10.3,1021,93.5,38,7,9,10,18
2024-02-01 01:38:36,10.1,1022,95.2,27,7,10,11,18
2024-02-01 01:48:49,10.2,1022,95.7,45,7,10,11,18
2024-02-01 01:59:04,10.4,1021,96.7,31,7,10,11,18
2024-02-01 02:19:40,10.3,1021,97.5,19,7,10,10,18
2024-02-01 02:29:55,10.4,1021,98,32,6,8,9,18
2024-02-01 02:50:30,10.4,1022,99.3,36,6,8,9,18
2024-02-01 03:00:44,10.6,1022,99.4,33,6,8,8,18
2024-02-01 03:21:20,10.6,1022,99.8,34,5,7,8,18
2024-02-01 03:31:34,10.9,1022,99.7,32,4,6,7,18
2024-02-01 03:41:49,10.7,1022,99.9,26,4,5,5,18
2024-02-01 03:52:03,10.8,1022,99.9,30,4,5,5,18
2024-02-01 04:02:16,10.9,1022,99.9,35,4,6,6,18
2024-02-01 04:12:31,10.9,1022,100,27,5,6,7,18
2024-02-01 04:22:45,11.1,1022,100,21,5,6,7,18
2024-02-01 04:32:58,11.2,1022,100,20,6,8,9,18
2024-02-01 04:43:12,11.3,1022,100,22,7,9,10,18
2024-02-01 04:53:26,11.3,1023,100,19,8,10,11,18
2024-02-01 05:03:39,11.5,1023,100,21,8,11,12,18
2024-02-01 05:13:52,11.6,1023,100,35,9,12,13,18
2024-02-01 05:24:06,11.6,1023,100,32,8,11,12,18
2024-02-01 05:34:20,11.6,1023,100,33,10,12,14,18
2024-02-01 05:44:33,11.3,1023,97.9,35,5,7,7,18
2024-02-01 05:54:47,10.7,1024,93.9,40,3,4,4,18
2024-02-01 06:05:02,10.5,1024,89.4,32,1,2,2,18
2024-02-01 06:15:16,10,1024,89.6,49,1,2,2,18
2024-02-01 06:25:31,9.7,1024,90.8,46,1,2,2,18
2024-02-01 06:45:58,9.7,1024,88.1,47,1,2,2,18
2024-02-01 06:56:13,9.6,1025,87.3,49,0,1,1,18
2024-02-01 07:06:27,9.6,1025,86.5,40,1,2,2,18
2024-02-01 07:16:40,9.6,1025,86.8,44,0,1,1,18
2024-02-01 07:26:54,9.2,1025,87.5,45,1,2,2,18
2024-02-01 07:37:09,9,1026,87.8,62,2,3,3,18
2024-02-01 07:47:23,8.9,1026,88,42,1,2,2,18
2024-02-01 08:08:00,8.8,1026,88.3,46,2,3,3,18
2024-02-01 08:18:15,8.8,1026,88.2,42,6,8,9,18
2024-02-01 08:38:51,8.7,1026,88.4,46,7,9,10,18
2024-02-01 08:49:06,8.9,1027,87.6,46,3,4,4,18
2024-02-01 08:59:30,9,1027,85.2,52,3,4,4,18
2024-02-01 09:09:44,9.4,1027,83.3,50,2,3,3,18
2024-02-01 09:19:57,9.8,1027,81.3,43,3,4,5,18
2024-02-01 09:30:11,9.9,1027,79.5,38,3,4,4,18
2024-02-01 09:40:25,10.1,1027,78.4,38,1,2,2,18
2024-02-01 09:50:39,10.5,1027,77.4,61,1,2,2,18
2024-02-01 10:00:52,10.7,1027,77.3,47,2,3,3,18
2024-02-01 10:11:06,10.7,1028,75.6,54,2,3,3,18
2024-02-01 10:21:20,10.8,1028,75.5,50,2,3,3,18
2024-02-01 10:31:34,11.3,1028,75.1,44,1,2,3,18
2024-02-01 10:41:48,11.5,1028,74,39,1,2,2,18
2024-02-01 11:02:13,14.5,1028,63.4,44,0,1,1,18
2024-02-01 11:12:26,14.8,1028,60.9,43,1,2,2,18
2024-02-01 11:22:39,15.3,1028,59.5,36,1,2,2,18
2024-02-01 11:32:52,15.2,1028,59.3,46,2,3,3,18
2024-02-01 11:43:05,15.8,1028,57.9,31,2,3,4,18
2024-02-01 11:53:18,16,1028,55.9,53,1,2,2,18
2024-02-01 12:03:31,16.1,1028,55.5,47,0,1,1,18
2024-02-01 12:13:43,15.3,1028,56.9,41,1,2,2,18
2024-02-01 12:23:56,15,1028,57.1,34,0,1,1,18
2024-02-01 12:34:09,15.3,1028,56.1,50,0,1,1,18
2024-02-01 12:44:22,15.7,1028,56.1,30,1,2,2,18
2024-02-01 12:54:34,17,1028,52.2,30,1,2,2,18
2024-02-01 13:04:46,17.7,1028,50.8,39,0,1,1,18
2024-02-01 13:14:59,17.5,1028,50.6,39,0,1,1,18
2024-02-01 13:25:11,17.2,1028,49.3,58,0,1,1,18
2024-02-01 13:35:23,17.5,1028,50.6,46,0,1,1,18
2024-02-01 13:55:56,18.7,1028,49.3,20,0,1,1,18
