timestamp,temperature,pressure,relative_humidity,no2,pm1,pm25,pm10,o3
2023-11-01 00:08:28,13.3,999,99.8,22,0,1,1,18
2023-11-01 00:18:41,13.3,999,100,22,0,1,1,18
2023-11-01 00:28:54,13.3,999,100,21,0,1,1,18
2023-11-01 00:39:05,13.3,998,100,27,0,1,1,18
2023-11-01 00:49:18,13.4,998,100,24,0,1,1,18
2023-11-01 00:59:31,13.4,998,100,25,0,1,1,18
2023-11-01 01:09:45,13.5,998,100,17,0,0,0,18
2023-11-01 01:19:57,13.7,998,100,18,0,1,1,18
2023-11-01 01:30:09,13.7,998,100,17,1,2,2,18
2023-11-01 01:40:23,13.9,998,100,17,1,2,2,18
2023-11-01 01:50:35,14,998,100,22,2,3,3,18
2023-11-01 02:00:47,14,998,100,22,1,2,2,18
2023-11-01 02:11:00,14.2,998,100,27,1,2,2,18
2023-11-01 02:21:13,14.2,998,100,17,1,2,2,18
2023-11-01 02:41:46,14.2,998,100,19,1,2,2,18
2023-11-01 02:51:59,14.4,998,100,18,1,2,2,18
2023-11-01 03:12:31,14.3,998,100,20,2,3,3,18
2023-11-01 03:22:44,14.3,998,100,25,1,2,2,18
2023-11-01 03:43:17,14.3,998,100,21,2,3,3,18
2023-11-01 03:53:30,14.4,998,100,18,2,3,3,18
2023-11-01 04:03:42,14.1,997,100,17,2,3,3,18
2023-11-01 04:13:54,14.1,997,100,30,2,3,3,18
2023-11-01 04:24:08,14.1,997,100,17,1,2,2,18
2023-11-01 04:34:19,14.1,997,100,17,1,2,2,18
2023-11-01 04:44:32,14.2,997,100,22,1,2,2,18
2023-11-01 04:54:44,14.3,997,100,31,1,2,2,18
2023-11-01 05:04:58,14.4,997,100,17,1,2,2,18
2023-11-01 05:15:10,14.4,997,100,23,1,2,2,18
2023-11-01 05:25:22,14.5,997,99.6,26,1,2,2,18
2023-11-01 05:35:34,14.5,997,99.6,27,1,2,2,18
2023-11-01 05:45:46,14.4,996,99.1,25,1,2,2,18
2023-11-01 05:56:00,14.6,996,97.8,26,0,1,1,18
2023-11-01 06:06:12,14.4,996,98.1,19,1,2,2,18
2023-11-01 06:16:24,14.2,996,98,18,0,1,1,18
2023-11-01 06:26:37,14.2,996,97.9,17,0,1,1,18
2023-11-01 06:36:49,14.3,996,98,22,0,1,1,18
2023-11-01 06:47:02,14.3,996,97,25,0,1,1,18
2023-11-01 06:57:14,14.4,996,96.8,20,0,1,1,18
2023-11-01 07:07:26,14.5,996,96.7,19,0,1,1,18
2023-11-01 07:17:39,14.5,996,96.4,28,1,2,2,18
2023-11-01 07:27:52,14.5,996,95.9,29,0,1,1,18
2023-11-01 07:38:04,14.6,996,95.9,22,0,1,1,18
2023-11-01 07:48:16,14.7,996,95.3,19,1,2,2,18
2023-11-01 07:58:30,15,996,93.6,33,0,1,1,18
2023-11-01 08:08:41,15.3,996,92.6,25,0,1,1,18
2023-11-01 08:18:53,15.3,996,91.6,37,0,1,1,18
2023-11-01 08:29:06,15.3,996,91.2,37,0,1,1,18
2023-11-01 08:39:18,15.5,996,90.6,29,0,1,1,18
2023-11-01 08:49:30,15.5,995,90.3,38,0,1,1,18
2023-11-01 08:59:43,15.8,996,88.8,26,0,1,1,18
2023-11-01 09:09:55,16.1,995,87,29,0,0,0,18
2023-11-01 09:30:27,16.8,995,83.2,34,0,0,0,18
2023-11-01 09:40:39,18.9,995,75.9,21,0,1,1,18
2023-11-01 10:01:10,19.3,995,69.4,41,0,0,0,18
2023-11-01 10:11:20,19.2,995,70.5,34,0,1,1,18
2023-11-01 10:31:51,17.9,995,73.9,22,0,1,1,18
2023-11-01 10:42:03,18.7,995,71.1,31,0,0,0,18
2023-11-01 11:02:25,19.4,994,67.6,28,0,0,0,18
2023-11-01 11:12:35,19.5,994,66.4,30,0,0,0,18
2023-11-01 11:22:45,19.2,994,66.8,43,0,1,1,18
2023-11-01 11:32:57,19.1,993,66.3,33,0,0,0,18
2023-11-01 11:43:09,18.7,993,65.7,41,0,0,0,18
2023-11-01 11:53:21,18.5,993,67.7,32,0,0,0,18
2023-11-01 12:03:32,18.5,993,67.6,28,0,0,0,18
2023-11-01 12:13:44,18.6,993,66.9,34,0,0,0,18
2023-11-01 12:23:54,18.5,993,67.4,20,0,0,0,18
2023-11-01 12:34:06,17.8,993,69,19,0,0,0,18
2023-11-01 12:44:17,17.4,993,70,31,0,1,1,18
2023-11-01 12:54:30,16.2,993,76.4,25,0,0,0,18
2023-11-01 13:04:42,15.2,993,81.1,24,0,1,1,18
2023-11-01 13:14:55,15,992,83,19,0,0,0,18
2023-11-01 13:25:06,14.8,992,84.9,23,0,0,0,18
2023-11-01 13:35:19,14.7,992,85.2,29,0,0,0,18
2023-11-01 13:45:31,14.8,992,84.5,33,0,0,0,18
2023-11-01 13:55:44,14.9,992,84.3,29,0,0,0,18
2023-11-01 14:05:56,14.8,992,84.6,20,0,0,0,18
2023-11-01 14:16:09,14.7,992,86,30,0,0,0,18
2023-11-01 14:26:21,14.7,992,86.2,27,0,0,0,18
2023-11-01 14:36:34,14.7,992,86.7,39,0,0,0,18
2023-11-01 14:46:47,14.6,992,86.7,34,0,0,0,18
