timestamp,temperature,pressure,relative_humidity,no2,pm1,pm25,pm10,o3
2023-06-12 14:10:27,51.4,1011,12,50,2,3,3,10
2023-06-12 14:20:32,52.3,1011,13.5,6,2,3,3,151
2023-06-12 14:30:37,53.2,1011,13.2,5,1,2,2,149
2023-06-12 15:52:14,45.8,1010,13.4,10,2,2,2,14
2023-06-12 16:02:20,42.7,1010,16.1,9,2,3,3,14
2023-06-12 16:12:27,40.4,1010,18.2,11,2,3,3,18
2023-06-12 16:22:35,41.9,1010,17.1,13,2,3,3,88
2023-06-12 16:32:42,39.5,1010,19.1,11,3,4,4,16
2023-06-12 16:42:50,37,1009,21,11,2,3,3,18
2023-06-12 16:52:59,36.6,1009,22.6,13,3,4,4,27
2023-06-12 17:03:06,37,1009,22.5,13,4,6,6,47
2023-06-12 17:13:14,36.2,1009,22.8,13,3,5,5,22
2023-06-12 17:23:23,35.4,1009,24.2,15,5,7,7,57
2023-06-12 17:33:32,35.1,1009,24.4,13,4,5,5,42
2023-06-12 17:43:41,33.5,1009,25.5,15,4,6,6,38
2023-06-12 17:53:49,32.1,1009,27.3,15,5,7,7,26
2023-06-12 18:04:00,31.3,1009,28.3,14,5,6,7,39
2023-06-12 18:14:09,30.8,1009,30.1,15,6,7,8,54
2023-06-12 18:24:18,30.6,1009,31.3,15,6,7,8,55
2023-06-12 18:34:26,30.4,1009,32.2,13,5,7,8,72
2023-06-12 18:44:36,29.9,1009,32.5,15,5,7,8,69
2023-06-12 18:54:46,29.6,1009,33.2,15,5,7,7,68
2023-06-12 19:04:56,29.3,1009,33.9,15,6,8,8,68
2023-06-12 19:15:06,29,1009,34.6,15,5,7,8,76
2023-06-12 19:25:16,28.8,1009,34.8,15,6,8,9,67
2023-06-12 19:35:26,28.5,1009,35.5,15,5,7,8,58
2023-06-12 19:45:36,28.1,1009,36.6,15,5,7,8,55
2023-06-12 19:55:46,27.8,1009,37.4,15,6,8,9,56
2023-06-12 20:05:57,27.6,1009,38.2,16,5,7,7,54
2023-06-12 20:26:26,27.1,1009,39.7,15,5,7,8,61
2023-06-12 20:36:34,27,1009,39.9,16,6,8,9,79
2023-06-12 20:57:04,26.4,1009,40.6,16,6,8,9,67
2023-06-12 21:07:15,26.3,1009,41.3,16,5,7,8,69
2023-06-12 21:27:44,25.8,1009,42.5,17,6,8,8,77
2023-06-12 21:37:54,25.7,1009,42.5,17,6,8,9,83
2023-06-12 21:48:05,25.5,1009,42.4,17,7,10,11,78
2023-06-12 21:58:16,25.4,1009,42.2,18,6,8,9,82
2023-06-12 22:08:27,25.3,1009,42,17,7,10,10,81
2023-06-12 22:18:38,25.1,1009,42.3,23,7,10,11,74
2023-06-12 22:28:49,25,1009,42.2,19,7,10,11,71
2023-06-12 22:39:00,25,1009,42.2,17,7,10,10,69
2023-06-12 22:49:11,24.9,1009,42.2,17,8,10,11,65
2023-06-12 22:59:22,24.8,1009,42.3,17,7,10,10,59
2023-06-12 23:09:34,24.8,1009,41.7,17,7,10,10,56
2023-06-12 23:19:43,24.7,1009,41.9,17,7,9,10,47
2023-06-12 23:29:54,24.6,1009,42.2,17,8,10,11,47
2023-06-12 23:40:06,24.4,1009,43.2,17,7,10,11,34
2023-06-12 23:50:16,24.2,1009,43.7,17,7,10,11,40
