timestamp,temperature,pressure,relative_humidity,no2,pm1,pm25,pm10,o3
2024-02-01 00:08:46,11,1022,77,19,5,7,8,74
2024-02-01 00:29:22,11,1022,77.9,18,6,9,9,73
2024-02-01 00:39:36,11,1022,79,19,6,8,9,80
2024-02-01 01:00:11,10.5,1022,82.6,17,5,7,8,80
2024-02-01 01:10:25,10.5,1022,84,17,7,9,10,95
2024-02-01 01:20:38,10.4,1022,85.7,17,6,8,9,99
2024-02-01 01:30:52,10.3,1022,86.8,18,7,9,10,112
2024-02-01 01:41:04,10.4,1022,87.7,17,6,8,9,124
2024-02-01 01:51:18,10.3,1022,88.9,17,6,8,8,126
2024-02-01 02:01:32,10.3,1022,89.5,17,6,9,9,132
2024-02-01 02:11:46,10.4,1022,90,17,6,8,9,144
2024-02-01 02:32:22,10.5,1022,90.5,17,6,8,9,148
2024-02-01 02:42:35,10.5,1022,91.1,17,5,7,7,153
2024-02-01 02:52:49,10.5,1022,91.7,18,6,8,8,151
2024-02-01 03:03:03,10.5,1022,91.9,19,6,8,8,156
2024-02-01 03:13:17,10.7,1022,92.1,17,5,7,8,161
2024-02-01 03:23:32,10.6,1022,92.8,17,4,6,7,157
2024-02-01 03:33:46,10.6,1023,92.9,17,5,7,7,161
2024-02-01 03:44:00,10.8,1022,93,17,4,6,6,170
2024-02-01 03:54:13,10.8,1022,93.7,18,3,4,4,161
2024-02-01 04:04:27,10.8,1023,93.7,17,4,6,6,165
2024-02-01 04:14:41,11.1,1023,93.2,17,4,5,6,178
2024-02-01 04:24:55,11.1,1023,94.1,17,5,6,7,168
2024-02-01 04:35:08,11.1,1023,94.3,18,6,8,9,167
2024-02-01 04:45:22,11.4,1023,93.7,17,6,9,9,180
2024-02-01 04:55:34,11.4,1023,94.7,17,7,10,10,169
2024-02-01 05:05:48,11.3,1023,95.2,17,9,12,13,174
2024-02-01 05:16:03,11.5,1024,95.1,17,9,11,12,181
2024-02-01 05:26:16,11.5,1024,95.6,17,10,13,15,180
2024-02-01 05:36:30,11.4,1024,93.8,22,8,10,11,176
2024-02-01 05:46:42,11.2,1024,90.8,17,6,8,8,156
2024-02-01 05:56:56,10.8,1024,87.2,41,2,3,3,146
2024-02-01 06:07:09,10.3,1025,85.1,25,2,3,3,125
2024-02-01 06:17:21,10.2,1025,84,29,2,3,3,111
2024-02-01 06:27:35,10.1,1025,83.6,32,3,4,4,101
2024-02-01 06:37:49,9.8,1025,82.1,39,1,2,2,89
2024-02-01 06:48:02,10,1025,80.9,24,0,1,1,80
2024-02-01 06:58:16,10,1025,80.5,35,0,1,1,69
2024-02-01 07:08:30,9.9,1026,79.5,47,0,1,1,60
2024-02-01 07:18:45,9.9,1026,79.1,28,0,1,1,46
2024-02-01 07:28:58,9.9,1026,79.3,49,1,2,2,38
2024-02-01 07:59:45,9.6,1026,80,33,0,1,2,24
2024-02-01 08:20:21,9.4,1027,80.2,32,2,3,3,18
2024-02-01 08:30:36,9.5,1027,80.2,39,1,2,2,23
2024-02-01 08:51:12,9.6,1027,77.3,45,3,4,4,18
2024-02-01 09:01:25,10.1,1027,75.6,39,1,2,2,18
2024-02-01 09:11:39,10.1,1027,74.8,39,2,3,3,18
2024-02-01 09:21:53,10.4,1028,74.2,28,3,5,5,16
2024-02-01 09:32:05,10.6,1028,72.8,42,2,3,4,16
2024-02-01 09:42:18,11,1028,72.2,28,1,2,2,16
2024-02-01 09:52:32,11.1,1028,71.7,31,0,1,1,14
2024-02-01 10:02:45,11.6,1028,70,33,2,3,3,16
2024-02-01 10:12:59,11.3,1028,70,51,2,3,3,14
2024-02-01 10:23:13,11.3,1028,70.9,34,2,3,3,14
2024-02-01 10:33:26,11.6,1028,69.8,33,1,2,2,14
2024-02-01 10:43:40,11.7,1028,69.5,28,1,2,2,14
2024-02-01 10:53:53,12,1028,68.2,34,1,2,2,12
