timestamp,temperature,pressure,relative_humidity,no2,pm1,pm25,pm10,o3
2023-12-19 11:25:05,8.3,1015,94.1,20,9,12,14,18
2023-12-19 11:35:19,8.3,1015,94.5,17,10,12,14,18
2023-12-19 11:45:31,8.5,1015,94.2,17,11,14,15,18
2023-12-19 11:55:45,8.6,1015,94.4,17,10,12,14,18
2023-12-19 12:05:58,8.5,1015,94.3,17,10,13,15,18
2023-12-19 12:16:11,8.6,1015,93.9,17,9,12,13,18
2023-12-19 12:26:25,8.6,1015,93.9,20,11,14,16,18
2023-12-19 12:36:38,8.6,1014,93.8,28,11,14,16,18
2023-12-19 12:46:52,8.6,1014,93.7,17,10,13,15,18
2023-12-19 12:57:04,8.6,1014,94,17,11,14,16,18
2023-12-19 13:07:18,8.5,1014,94.2,17,12,15,17,18
2023-12-19 13:17:32,8.5,1014,94.4,17,11,15,17,18
2023-12-19 13:27:45,8.5,1014,94.8,18,12,15,17,18
2023-12-19 13:37:59,8.4,1014,95.2,17,13,16,18,18
2023-12-19 13:48:14,8.5,1013,95.3,17,11,14,16,18
2023-12-19 13:58:26,8.5,1013,95.4,18,11,15,16,18
2023-12-19 14:19:02,8.5,1013,95.6,17,10,13,14,18
2023-12-19 14:29:15,8.6,1013,95.7,17,12,15,17,18
2023-12-19 14:49:51,8.6,1013,96.2,17,10,13,15,18
2023-12-19 15:00:04,8.8,1012,96.4,18,15,19,21,18
2023-12-19 15:10:16,8.8,1012,96.6,17,12,16,17,18
2023-12-19 15:20:29,8.9,1012,96.6,20,11,14,16,18
2023-12-19 15:30:41,9,1012,96.7,20,11,14,16,18
2023-12-19 15:40:54,9,1012,97,17,12,15,17,18
2023-12-19 15:51:08,9,1012,96.9,16,11,15,16,18
2023-12-19 16:01:22,9.1,1012,96.8,16,11,14,15,18
2023-12-19 16:11:35,9,1012,97.2,18,13,17,18,18
2023-12-19 16:21:48,9,1012,97.1,17,13,17,19,18
2023-12-19 16:32:03,9.1,1012,97.1,17,11,14,16,18
2023-12-19 16:42:15,9.1,1012,97.4,17,10,13,15,18
2023-12-19 16:52:29,9.1,1012,97.4,17,12,15,17,18
2023-12-19 17:02:42,9.3,1012,97.5,17,11,14,16,18
2023-12-19 17:12:55,9.3,1012,97.9,18,10,13,15,18
2023-12-19 17:23:09,9.3,1012,97.9,17,11,14,15,18
2023-12-19 17:33:21,9.5,1012,97.9,17,9,12,13,18
2023-12-19 17:43:34,9.5,1012,98.3,17,9,12,13,18
2023-12-19 17:53:47,9.5,1013,98.3,20,11,14,16,18
2023-12-19 18:03:59,9.6,1013,98.1,20,10,12,14,18
2023-12-19 18:14:12,9.7,1013,98.4,20,7,9,10,18
2023-12-19 18:24:25,9.6,1013,98.1,19,6,8,8,18
2023-12-19 18:34:38,9.7,1013,97.7,17,5,7,8,18
2023-12-19 18:44:51,9.7,1013,97.8,18,6,8,9,18
2023-12-19 18:55:05,9.6,1013,97.8,21,9,11,12,18
2023-12-19 19:05:18,9.7,1013,97.6,20,10,13,14,18
2023-12-19 19:15:31,9.8,1013,97.8,18,9,12,13,18
2023-12-19 19:25:44,9.7,1013,97.8,19,10,13,14,18
2023-12-19 19:35:56,9.7,1013,97.8,27,12,15,17,18
2023-12-19 19:46:11,9.8,1013,97.9,17,12,16,18,18
2023-12-19 19:56:24,9.7,1013,98,22,15,19,21,18
2023-12-19 20:06:35,9.8,1013,97.9,17,22,28,32,18
2023-12-19 20:16:48,9.8,1013,97.9,19,19,24,27,19
2023-12-19 20:27:02,9.7,1013,98.1,18,18,22,25,18
2023-12-19 20:37:16,9.7,1013,98.1,17,18,22,25,18
2023-12-19 20:47:29,9.8,1013,98.1,17,18,23,25,18
2023-12-19 21:08:03,9.7,1013,98.1,18,15,19,22,18
2023-12-19 21:18:16,9.7,1013,98.1,17,14,18,20,18
2023-12-19 21:28:30,9.6,1013,98.4,17,13,17,18,18
2023-12-19 21:38:43,9.6,1013,98.4,17,13,16,18,18
2023-12-19 21:48:56,9.7,1013,98.2,17,12,16,17,18
2023-12-19 21:59:10,9.5,1013,98.3,17,13,17,19,18
2023-12-19 22:09:23,9.5,1013,97.8,18,11,14,16,18
2023-12-19 22:19:36,9.4,1014,96.5,17,11,14,15,18
2023-12-19 22:29:49,9.2,1014,95.6,20,5,7,7,18
2023-12-19 22:40:03,9.1,1014,93.8,17,4,6,6,18
2023-12-19 22:50:17,8.9,1014,93.4,17,3,4,4,18
2023-12-19 23:00:31,8.7,1014,92.9,21,2,3,3,18
2023-12-19 23:10:45,8.5,1014,92.6,28,2,3,3,18
2023-12-19 23:20:57,8.4,1014,92.9,17,2,3,3,17
2023-12-19 23:31:10,8.2,1014,93.5,17,2,3,3,18
2023-12-19 23:41:24,8,1014,93,17,0,1,1,18
2023-12-19 23:51:38,7.8,1014,92.7,17,0,1,1,18
2023-12-20 00:01:52,7.7,1014,93,20,0,1,1,18
2023-12-20 00:12:06,7.6,1014,93.2,17,1,2,2,18
2023-12-20 00:22:22,7.6,1014,92.7,17,0,1,1,18
2023-12-20 00:32:36,7.5,1014,92.8,17,1,2,2,16
2023-12-20 00:42:50,7.3,1014,92.9,21,1,2,2,16
2023-12-20 00:53:02,7.2,1014,92.9,18,0,1,1,18
2023-12-20 01:03:15,7.1,1014,93.3,18,1,2,2,18
2023-12-20 01:13:29,7,1014,93.3,17,1,2,2,17
2023-12-20 01:23:43,7,1014,93.4,17,2,3,3,18
2023-12-20 01:33:58,6.9,1014,93.8,17,1,2,2,18
2023-12-20 01:44:12,6.8,1014,94,17,1,2,2,18
2023-12-20 01:54:26,6.8,1014,94,17,1,2,2,18
2023-12-20 02:04:40,6.8,1014,94.3,17,1,2,2,18
2023-12-20 02:14:55,6.8,1014,94.4,18,2,3,3,18
2023-12-20 02:25:09,6.8,1014,94.1,17,1,2,2,18
2023-12-20 02:35:23,6.7,1014,94.2,17,2,3,3,18
2023-12-20 02:56:00,6.6,1014,94.7,17,2,3,3,18
2023-12-20 03:06:14,6.7,1014,94.6,17,3,4,4,18
2023-12-20 03:26:50,6.8,1014,94.6,17,3,5,5,18
2023-12-20 03:37:05,6.9,1014,94.2,18,3,5,5,18
2023-12-20 03:47:19,6.8,1014,94.3,17,3,5,5,18
2023-12-20 03:57:33,6.8,1014,93.9,17,3,4,4,18
2023-12-20 04:07:47,6.8,1014,94.1,18,2,3,4,18
2023-12-20 04:18:01,6.8,1014,94.4,17,3,4,5,18
