timestamp,wind_speed,wind_direction,temperature,pressure,relative_humidity,rain,no2,pm1,pm25,pm10,o3
2023-07-01 00:08:51,0.5,198,21.1,1007,55.2,0,17,2,3,3,32
2023-07-01 00:24:06,0.2,180,21.1,1007,56,0,17,1,2,2,33
2023-07-01 00:39:22,0.5,126,20.4,1007,61.5,0.1,17,2,3,3,36
2023-07-01 00:54:38,0.7,108,19.9,1007,64.3,0.1,17,2,3,3,36
2023-07-01 01:09:55,0.4,198,19.5,1007,66.5,0,17,1,2,2,35
2023-07-01 01:25:11,0.8,144,19.2,1006,68,0,17,1,2,2,35
2023-07-01 01:40:27,0.4,180,19.1,1006,68.8,0,17,1,2,2,35
2023-07-01 01:55:44,0.8,108,18.9,1006,71.8,0.3,17,1,2,2,35
2023-07-01 02:11:00,0.6,162,18.4,1006,74.4,1,17,2,3,3,31
2023-07-01 02:26:16,0.5,144,18,1006,76.6,0.8,17,2,3,3,28
2023-07-01 02:41:31,0.7,198,17.8,1006,78.9,0.5,17,2,3,3,30
2023-07-01 02:56:48,0.3,144,17.6,1005,79.2,0.4,17,1,2,2,29
2023-07-01 03:12:05,0.8,90,17.7,1005,79.7,0.3,17,1,2,2,28
2023-07-01 03:27:21,0.6,144,17.6,1005,80.1,0.9,17,1,2,2,27
2023-07-01 03:42:36,0.3,144,17.5,1005,80.7,0.8,17,1,2,2,30
2023-07-01 03:57:54,0.7,90,17.6,1005,81.4,0.5,17,0,1,1,29
2023-07-01 04:13:11,1.1,144,17.6,1005,81.6,0.5,17,1,2,2,29
2023-07-01 04:28:27,0.8,162,17.6,1005,82.4,0.7,17,1,2,2,30
2023-07-01 04:43:43,0.7,162,17.6,1004,83.1,0.4,17,1,2,2,28
2023-07-01 04:58:59,0.3,162,17.6,1004,83.2,0.4,17,0,1,1,28
2023-07-01 05:14:16,0.5,108,17.8,1004,83.6,0.3,17,0,1,1,26
2023-07-01 05:29:33,0.8,108,17.9,1004,83.3,0.1,17,0,1,1,32
2023-07-01 05:44:49,0.6,126,18.2,1004,82.9,0.1,17,0,1,1,28
2023-07-01 06:00:05,0.4,126,18.4,1004,83.1,0,16,0,1,1,29
2023-07-01 06:15:20,0.8,126,18.7,1004,83.1,0.2,17,0,1,1,29
2023-07-01 06:30:37,0.6,108,18.5,1004,83.7,0.8,17,0,1,1,28
2023-07-01 06:45:54,0.4,144,18.8,1004,84.6,0.4,17,0,0,0,26
2023-07-01 07:01:09,0.4,144,18.8,1004,84.9,0.8,16,0,0,0,26
2023-07-01 07:16:25,0.7,180,19,1004,85.3,0.4,17,0,0,0,27
2023-07-01 07:31:41,0.6,162,19.2,1004,85.6,0.7,16,0,1,1,27
2023-07-01 07:46:58,0.9,126,19.3,1004,84.9,0.6,17,0,0,0,25
2023-07-01 08:48:36,0.8,144,20.4,1004,85,0.2,17,2,3,3,27
2023-07-01 09:03:50,0.8,180,21.2,1004,83.9,0.1,17,1,2,2,30
2023-07-01 09:19:06,0.5,216,22.4,1004,81,0,16,0,1,1,29
2023-07-01 09:34:21,1.1,126,23.7,1004,76.4,0,17,0,1,1,34
2023-07-01 09:49:35,0.3,180,24.2,1004,73.5,0,17,0,0,0,32
2023-07-01 10:04:52,0.7,126,25.3,1004,72.6,0,17,0,1,1,37
2023-07-01 10:20:07,0.7,162,27,1004,67.6,0,17,0,1,1,35
2023-07-01 10:35:21,0.5,135,25.9,1004,67.4,0,18,1,2,2,35
2023-07-01 10:50:36,1.6,144,25.5,1004,66.9,0,17,1,2,2,36
2023-07-01 11:05:50,0.5,198,25.9,1004,67.2,0,17,1,2,2,37
2023-07-01 11:21:05,0.4,198,27,1004,65.2,0,16,1,2,2,31
2023-07-01 11:36:20,0.5,198,28,1004,61.7,0,17,1,2,2,34
2023-07-01 11:51:34,0.2,144,27.9,1004,61.1,0,17,0,1,1,33
2023-07-01 12:06:49,0.6,180,28.7,1004,59.3,0,17,0,1,1,32
2023-07-01 12:22:04,0.4,198,28.3,1004,58.4,0,17,0,1,1,35
2023-07-01 12:37:18,0.7,198,26.5,1004,62.5,0,16,0,1,1,31
2023-07-01 12:52:33,0.2,198,26.5,1004,61,0,17,0,0,0,35
2023-07-01 13:07:47,0.2,216,27.9,1004,57.9,0,16,0,0,0,33
2023-07-01 13:23:02,0.7,216,28.3,1004,56.7,0,17,0,0,0,37
2023-07-01 13:38:17,0.8,198,25,1005,62.9,0.2,17,0,0,0,30
2023-07-01 13:53:31,0.3,216,26.2,1005,63.3,0,15,0,1,1,34
2023-07-01 14:08:46,0.6,234,27.9,1005,56.8,0,16,0,0,0,33
2023-07-01 14:24:01,0.8,216,27.5,1005,55.1,0,17,0,1,1,35
2023-07-01 14:39:15,1.1,234,26.3,1005,56.3,0,17,0,0,0,31
2023-07-01 14:54:30,0.6,234,25.8,1005,57.4,0,15,0,0,0,29
2023-07-01 15:09:45,0.5,198,25.8,1005,58.2,0,16,0,1,1,29
2023-07-01 15:25:00,0.1,252,25,1005,59.6,0,16,0,1,1,30
2023-07-01 15:40:15,0.6,198,24.1,1005,60.6,0,16,0,1,1,28
2023-07-01 15:55:30,0.4,252,24.9,1005,60.1,0,17,0,1,1,32
2023-07-01 16:10:45,0.8,234,23.7,1005,61.8,0,15,0,0,0,27
2023-07-01 16:26:01,0.7,162,21.6,1005,69.3,0.6,17,0,1,1,27
2023-07-01 16:41:16,0.2,252,21.2,1005,73.9,0.4,17,0,1,1,29
2023-07-01 16:56:33,0.2,108,21.5,1005,72.8,0.2,17,0,1,1,31
2023-07-01 17:11:47,0.2,216,22.3,1005,71,0.1,17,1,2,2,33
2023-07-01 17:27:03,0.2,216,22.2,1005,69.8,0,17,0,1,1,27
2023-07-01 17:42:19,0.4,108,22,1005,69.2,0,16,1,2,2,28
2023-07-01 17:57:34,1.1,90,21.7,1005,69.2,0,17,2,3,3,30
2023-07-01 18:12:49,0.7,234,21.5,1006,69.4,0,15,2,3,3,29
2023-07-01 18:28:06,0.3,270,21.5,1006,69.9,0,17,2,3,3,30
2023-07-01 18:43:22,0.5,180,21.7,1006,65.9,0,17,1,2,2,32
2023-07-01 18:58:37,0.2,252,21.7,1006,63.9,0,17,2,3,3,35
2023-07-01 19:13:52,0.5,252,21.5,1006,62.8,0,17,2,3,3,36
2023-07-01 19:29:07,0.7,234,21.4,1006,62.3,0,17,2,3,3,34
2023-07-01 19:44:23,0.4,144,21.1,1006,62.5,0,17,3,4,4,34
2023-07-01 19:59:39,0.5,162,20.9,1007,63.3,0,17,2,3,3,31
2023-07-01 20:14:54,0.2,180,20.6,1007,64.1,0,17,3,4,4,38
2023-07-01 20:30:10,0.6,162,20.5,1007,64.2,0,17,3,5,5,36
2023-07-01 20:45:28,0.5,180,20.3,1007,64.6,0,18,3,5,5,35
