timestamp,temperature,pressure,relative_humidity,no2,pm1,pm25,pm10,o3
2023-12-01 00:07:53,2.1,998,93.2,20,24,30,35,18
2023-12-01 00:18:07,2,998,93.3,17,25,31,36,18
2023-12-01 00:28:21,2,998,93.3,17,27,33,39,18
2023-12-01 00:38:34,2.1,998,93.3,17,27,34,39,19
2023-12-01 00:48:48,1.8,998,93,17,26,33,37,18
2023-12-01 00:59:02,1.6,998,93,17,29,36,42,18
2023-12-01 01:09:17,1.5,998,93,18,29,37,42,18
2023-12-01 01:19:30,1.4,998,93.8,19,31,38,44,18
2023-12-01 01:29:44,1.2,998,94,17,30,38,44,18
2023-12-01 01:39:58,1.2,998,93.9,17,30,38,44,18
2023-12-01 01:50:11,1.2,999,94.2,17,32,40,46,18
2023-12-01 02:00:25,1.2,999,94.5,17,34,42,48,18
2023-12-01 02:10:39,1.3,999,94.7,18,33,41,47,18
2023-12-01 02:20:52,1.6,999,95,19,33,41,47,18
2023-12-01 02:31:06,1.6,999,94.9,17,31,39,44,18
2023-12-01 02:41:20,1.7,999,94.5,17,32,40,47,18
2023-12-01 02:51:36,1.9,999,94.2,17,34,42,48,18
2023-12-01 03:01:50,1.9,999,93.3,18,31,39,44,18
2023-12-01 03:12:03,2,999,92.3,17,32,39,45,18
2023-12-01 03:22:16,2.1,999,91.2,17,31,39,45,18
2023-12-01 03:53:07,2,999,90,23,31,38,44,18
2023-12-01 04:13:43,1.8,999,89.6,20,30,38,43,18
2023-12-01 04:23:57,1.9,999,90.2,17,29,36,42,18
2023-12-01 04:54:46,2,999,89.5,18,30,37,44,18
2023-12-01 05:05:01,1.9,1000,89.4,17,32,41,47,18
2023-12-01 05:15:15,1.9,1000,88.9,19,32,40,46,18
2023-12-01 05:25:27,1.9,1000,88.7,17,33,42,48,18
2023-12-01 05:35:41,1.8,1000,88.2,17,32,40,46,18
2023-12-01 05:45:55,1.7,1000,87.1,20,33,40,47,18
2023-12-01 05:56:09,1.8,1000,87.3,24,32,40,46,18
2023-12-01 06:06:22,1.7,1000,87.3,17,34,43,49,18
