timestamp,wind_speed,wind_direction
2020-05-01 00:00:00,4.56,212
2020-05-01 01:00:00,4.53,213
2020-05-01 02:00:00,3.95,203
2020-05-01 03:00:00,3.84,201
2020-05-01 04:00:00,3.94,199
2020-05-01 05:00:00,4.73,200
2020-05-01 06:00:00,5.205,216
2020-05-01 07:00:00,5.02,213
2020-05-01 08:00:00,5.28,217
2020-05-01 09:00:00,5.6,215
2020-05-01 10:00:00,5.765,218
2020-05-01 11:00:00,5.645,221
2020-05-01 12:00:00,4.725,229
2020-05-01 13:00:00,5.39,224
2020-05-01 14:00:00,5.785,222
2020-05-01 15:00:00,5.415,234
2020-05-01 16:00:00,5.28,244
2020-05-01 17:00:00,4.15,241
2020-05-01 18:00:00,4.205,257
2020-05-01 19:00:00,5.12,265
2020-05-01 20:00:00,4.995,267
2020-05-01 21:00:00,3.78,252
2020-05-01 22:00:00,3.84,253
2020-05-01 23:00:00,2.83,251
2020-05-02 00:00:00,3.165,244
2020-05-02 01:00:00,3.32,237
2020-05-02 02:00:00,2.975,232
2020-05-02 03:00:00,2.835,236
2020-05-02 04:00:00,3.08,228
2020-05-02 05:00:00,2.99,222
2020-05-02 06:00:00,3.28,224
2020-05-02 07:00:00,2.545,225
2020-05-02 08:00:00,3.305,227
2020-05-02 09:00:00,3.98,238
2020-05-02 10:00:00,4.305,240
2020-05-02 11:00:00,3.81,245
2020-05-02 12:00:00,4.05,258
2020-05-02 13:00:00,3.23,298
2020-05-02 14:00:00,2.86,269
2020-05-02 15:00:00,2.685,297
2020-05-02 16:00:00,4.105,298
2020-05-02 17:00:00,4.14,306
2020-05-02 18:00:00,4.355,304
2020-05-02 19:00:00,3.685,311
2020-05-02 20:00:00,3.52,306
2020-05-02 21:00:00,2.135,292
2020-05-02 22:00:00,1.48,316
2020-05-02 23:00:00,0.685,287
2020-05-03 00:00:00,0.84,266
2020-05-03 01:00:00,1.265,199
2020-05-03 02:00:00,1.375,195
2020-05-03 03:00:00,1.85,187
2020-05-03 04:00:00,1.305,201
2020-05-03 05:00:00,1.45,176
2020-05-03 06:00:00,1.545,195
2020-05-03 07:00:00,1.53,182
2020-05-03 08:00:00,1.41,161
2020-05-03 09:00:00,1.4,169
2020-05-03 10:00:00,1.965,181
2020-05-03 11:00:00,2.615,175
2020-05-03 12:00:00,2.295,219
2020-05-03 13:00:00,1.485,239
2020-05-03 14:00:00,1.7,223
2020-05-03 15:00:00,1.81,218
2020-05-03 16:00:00,1.53,108
2020-05-03 17:00:00,1.05,99
2020-05-03 18:00:00,1.555,152
2020-05-03 19:00:00,2.17,150
2020-05-03 20:00:00,3.21,189
2020-05-03 21:00:00,1.775,206
2020-05-03 22:00:00,1.435,187
2020-05-03 23:00:00,-9999.0,-9999
2020-05-04 00:00:00,-9999.0,-9999
2020-05-04 01:00:00,-9999.0,-9999
2020-05-04 02:00:00,-9999.0,-9999
2020-05-04 03:00:00,-9999.0,-9999
2020-05-04 04:00:00,-9999.0,-9999
2020-05-04 05:00:00,-9999.0,-9999
2020-05-04 06:00:00,-9999.0,-9999
2020-05-04 07:00:00,-9999.0,-9999
2020-05-04 08:00:00,-9999.0,-9999
2020-05-04 09:00:00,-9999.0,-9999
2020-05-04 10:00:00,-9999.0,-9999
2020-05-04 11:00:00,2.965,45
2020-05-04 12:00:00,3.565,54
2020-05-04 13:00:00,2.65,55
2020-05-04 14:00:00,2.995,68
2020-05-04 15:00:00,3.1,65
2020-05-04 16:00:00,3.075,56
2020-05-04 17:00:00,2.875,69
2020-05-04 18:00:00,3.37,45
2020-05-04 19:00:00,3.11,56
2020-05-04 20:00:00,3.615,42
2020-05-04 21:00:00,3.485,33
2020-05-04 22:00:00,3.41,31
2020-05-04 23:00:00,3.825,30
2020-05-05 00:00:00,3.8,33
2020-05-05 01:00:00,3.68,36
2020-05-05 02:00:00,4.3,47
2020-05-05 03:00:00,4.09,50
2020-05-05 04:00:00,3.7,56
2020-05-05 05:00:00,3.125,64
2020-05-05 06:00:00,3.505,62
2020-05-05 07:00:00,3.595,65
2020-05-05 08:00:00,3.675,68
2020-05-05 09:00:00,3.78,68
2020-05-05 10:00:00,4.435,68
2020-05-05 11:00:00,4.715,54
2020-05-05 12:00:00,4.885,53
2020-05-05 13:00:00,5.605,54
2020-05-05 14:00:00,4.375,67
2020-05-05 15:00:00,4.14,64
2020-05-05 16:00:00,3.925,64
2020-05-05 17:00:00,3.755,66
2020-05-05 18:00:00,3.535,57
2020-05-05 19:00:00,3.91,51
2020-05-05 20:00:00,3.84,55
2020-05-05 21:00:00,3.025,60
2020-05-05 22:00:00,2.695,50
2020-05-05 23:00:00,2.515,60
2020-05-06 00:00:00,3.33,56
2020-05-06 01:00:00,3.025,57
2020-05-06 02:00:00,3.1,46
2020-05-06 03:00:00,3.13,50
2020-05-06 04:00:00,3.525,49
2020-05-06 05:00:00,2.985,51
2020-05-06 06:00:00,2.745,52
2020-05-06 07:00:00,2.46,60
2020-05-06 08:00:00,2.635,78
2020-05-06 09:00:00,2.05,89
2020-05-06 10:00:00,1.755,93
2020-05-06 11:00:00,2.085,62
2020-05-06 12:00:00,2.79,66
2020-05-06 13:00:00,3.18,79
2020-05-06 14:00:00,2.795,72
2020-05-06 15:00:00,2.795,64
2020-05-06 16:00:00,2.67,39
2020-05-06 17:00:00,2.98,36
2020-05-06 18:00:00,3.015,61
2020-05-06 19:00:00,2.325,55
2020-05-06 20:00:00,2.41,57
2020-05-06 21:00:00,1.83,81
2020-05-06 22:00:00,1.255,85
2020-05-06 23:00:00,1.52,86
2020-05-07 00:00:00,1.88,73
2020-05-07 01:00:00,3.255,47
2020-05-07 02:00:00,2.985,59
2020-05-07 03:00:00,2.61,66
2020-05-07 04:00:00,2.355,85
2020-05-07 05:00:00,2.06,97
2020-05-07 06:00:00,1.815,98
2020-05-07 07:00:00,1.915,101
2020-05-07 08:00:00,1.695,110
2020-05-07 09:00:00,1.89,128
2020-05-07 10:00:00,2.51,146
2020-05-07 11:00:00,2.36,168
2020-05-07 12:00:00,2.11,216
2020-05-07 13:00:00,2.22,248
2020-05-07 14:00:00,2.005,252
2020-05-07 15:00:00,2.015,233
2020-05-07 16:00:00,1.77,260
2020-05-07 17:00:00,1.625,248
2020-05-07 18:00:00,1.325,211
2020-05-07 19:00:00,1.63,278
2020-05-07 20:00:00,1.75,308
2020-05-07 21:00:00,1.67,333
2020-05-07 22:00:00,1.16,352
2020-05-07 23:00:00,0.94,17
2020-05-08 00:00:00,1.625,6
2020-05-08 01:00:00,1.5,19
2020-05-08 02:00:00,1.685,32
2020-05-08 03:00:00,1.72,41
2020-05-08 04:00:00,1.505,28
2020-05-08 05:00:00,0.95,29
2020-05-08 06:00:00,0.555,53
2020-05-08 07:00:00,0.82,307
2020-05-08 08:00:00,0.685,22
2020-05-08 09:00:00,0.71,16
2020-05-08 10:00:00,1.615,28
2020-05-08 11:00:00,2.695,46
2020-05-08 12:00:00,2.825,52
2020-05-08 13:00:00,2.28,68
2020-05-08 14:00:00,2.25,48
2020-05-08 15:00:00,2.02,60
2020-05-08 16:00:00,1.98,52
2020-05-08 17:00:00,1.84,94
2020-05-08 18:00:00,1.585,98
2020-05-08 19:00:00,2.73,50
2020-05-08 20:00:00,2.36,55
2020-05-08 21:00:00,2.285,46
2020-05-08 22:00:00,2.5,40
2020-05-08 23:00:00,2.67,51
2020-05-09 00:00:00,2.16,69
2020-05-09 01:00:00,2.97,62
2020-05-09 02:00:00,1.76,74
2020-05-09 03:00:00,2.035,68
2020-05-09 04:00:00,2.57,74
2020-05-09 05:00:00,3.195,67
2020-05-09 06:00:00,2.62,72
2020-05-09 07:00:00,2.895,59
2020-05-09 08:00:00,2.645,68
2020-05-09 09:00:00,2.305,84
2020-05-09 10:00:00,2.22,89
2020-05-09 11:00:00,1.715,75
2020-05-09 12:00:00,2.72,69
2020-05-09 13:00:00,2.505,71
2020-05-09 14:00:00,2.05,81
2020-05-09 15:00:00,3.02,80
2020-05-09 16:00:00,2.715,98
2020-05-09 17:00:00,2.5,104
2020-05-09 18:00:00,2.21,110
2020-05-09 19:00:00,1.95,90
2020-05-09 20:00:00,1.835,123
2020-05-09 21:00:00,2.15,160
2020-05-09 22:00:00,1.5,151
2020-05-09 23:00:00,0.965,73
2020-05-10 00:00:00,1.495,107
2020-05-10 01:00:00,1.74,134
2020-05-10 02:00:00,1.9,138
2020-05-10 03:00:00,1.76,136
2020-05-10 04:00:00,2.17,144
2020-05-10 05:00:00,2.415,150
2020-05-10 06:00:00,1.54,159
2020-05-10 07:00:00,1.09,164
2020-05-10 08:00:00,1.945,156
2020-05-10 09:00:00,1.14,160
2020-05-10 10:00:00,0.74,158
2020-05-10 11:00:00,1.03,299
2020-05-10 12:00:00,0.915,218
2020-05-10 13:00:00,1.115,157
2020-05-10 14:00:00,1.67,130
2020-05-10 15:00:00,1.595,134
2020-05-10 16:00:00,0.85,109
2020-05-10 17:00:00,2.65,311
2020-05-10 18:00:00,4.56,191
2020-05-10 19:00:00,4.17,13
2020-05-10 20:00:00,6.43,6
2020-05-10 21:00:00,7.025,9
2020-05-10 22:00:00,7.265,15
2020-05-10 23:00:00,7.115,18
2020-05-11 00:00:00,7.395,16
2020-05-11 01:00:00,6.655,22
2020-05-11 02:00:00,5.57,22
2020-05-11 03:00:00,5.51,23
2020-05-11 04:00:00,5.57,22
2020-05-11 05:00:00,5.975,20
2020-05-11 06:00:00,6.58,28
2020-05-11 07:00:00,6.04,25
2020-05-11 08:00:00,7.415,29
2020-05-11 09:00:00,7.335,30
2020-05-11 10:00:00,8.36,31
2020-05-11 11:00:00,7.765,32
2020-05-11 12:00:00,7.33,24
2020-05-11 13:00:00,7.985,20
2020-05-11 14:00:00,8.315,20
2020-05-11 15:00:00,7.995,17
2020-05-11 16:00:00,7.895,19
2020-05-11 17:00:00,7.79,17
2020-05-11 18:00:00,7.09,17
2020-05-11 19:00:00,7.56,17
2020-05-11 20:00:00,7.54,13
2020-05-11 21:00:00,7.715,10
2020-05-11 22:00:00,6.835,12
2020-05-11 23:00:00,5.975,13
2020-05-12 00:00:00,5.315,13
2020-05-12 01:00:00,4.52,13
2020-05-12 02:00:00,4.37,12
2020-05-12 03:00:00,3.815,15
2020-05-12 04:00:00,3.07,15
2020-05-12 05:00:00,2.735,18
2020-05-12 06:00:00,2.385,22
2020-05-12 07:00:00,2.04,38
2020-05-12 08:00:00,1.36,54
2020-05-12 09:00:00,1.155,74
2020-05-12 10:00:00,1.185,47
2020-05-12 11:00:00,1.96,217
2020-05-12 12:00:00,2.005,175
2020-05-12 13:00:00,2.78,37
2020-05-12 14:00:00,2.58,11
2020-05-12 15:00:00,1.945,190
2020-05-12 16:00:00,1.55,173
2020-05-12 17:00:00,2.12,178
2020-05-12 18:00:00,2.165,339
2020-05-12 19:00:00,1.97,314
2020-05-12 20:00:00,2.3,314
2020-05-12 21:00:00,3.115,171
2020-05-12 22:00:00,2.1,176
2020-05-12 23:00:00,1.51,11
2020-05-13 00:00:00,1.27,7
2020-05-13 01:00:00,1.345,16
2020-05-13 02:00:00,1.15,14
2020-05-13 03:00:00,0.93,41
