timestamp,wind_speed,wind_direction
2016-10-01 00:00:00,3.005,169
2016-10-01 01:00:00,3.105,175
2016-10-01 02:00:00,2.715,175
2016-10-01 03:00:00,1.805,175
2016-10-01 04:00:00,1.07,175
2016-10-01 05:00:00,1.405,164
2016-10-01 06:00:00,1.335,161
2016-10-01 07:00:00,1.295,131
2016-10-01 08:00:00,1.12,132
2016-10-01 09:00:00,1.66,140
2016-10-01 10:00:00,2.205,170
2016-10-01 11:00:00,2.375,181
2016-10-01 12:00:00,2.445,181
2016-10-01 13:00:00,2.88,206
2016-10-01 14:00:00,3.505,204
2016-10-01 15:00:00,3.895,208
2016-10-01 16:00:00,3.74,214
2016-10-01 17:00:00,3.345,204
2016-10-01 18:00:00,2.86,247
2016-10-01 19:00:00,1.735,233
2016-10-01 20:00:00,2.615,200
2016-10-01 21:00:00,2.82,195
2016-10-01 22:00:00,3.06,189
2016-10-01 23:00:00,2.86,182
2016-10-02 00:00:00,2.635,188
2016-10-02 01:00:00,3.36,187
2016-10-02 02:00:00,3.23,192
2016-10-02 03:00:00,3.89,193
2016-10-02 04:00:00,3.92,193
2016-10-02 05:00:00,4.385,193
2016-10-02 06:00:00,4.47,194
2016-10-02 07:00:00,4.145,202
2016-10-02 08:00:00,4.545,217
2016-10-02 09:00:00,4.43,221
2016-10-02 10:00:00,3.985,222
2016-10-02 11:00:00,3.705,228
2016-10-02 12:00:00,4.15,226
2016-10-02 13:00:00,4.59,230
2016-10-02 14:00:00,4.44,229
2016-10-02 15:00:00,3.495,254
2016-10-02 16:00:00,3.895,275
2016-10-02 17:00:00,4.05,295
2016-10-02 18:00:00,3.195,276
2016-10-02 19:00:00,2.575,261
2016-10-02 20:00:00,3.865,286
2016-10-02 21:00:00,3.255,277
2016-10-02 22:00:00,2.97,263
2016-10-02 23:00:00,2.46,258
2016-10-03 00:00:00,2.39,262
2016-10-03 01:00:00,2.3,255
2016-10-03 02:00:00,2.425,255
2016-10-03 03:00:00,2.515,255
2016-10-03 04:00:00,2.41,262
2016-10-03 05:00:00,2.665,255
2016-10-03 06:00:00,2.645,254
2016-10-03 07:00:00,2.625,254
2016-10-03 08:00:00,2.355,249
2016-10-03 09:00:00,1.98,250
2016-10-03 10:00:00,2.355,253
2016-10-03 11:00:00,2.12,250
2016-10-03 12:00:00,2.535,263
2016-10-03 13:00:00,2.935,293
2016-10-03 14:00:00,3.225,303
2016-10-03 15:00:00,2.475,307
2016-10-03 16:00:00,2.28,302
2016-10-03 17:00:00,2.215,314
2016-10-03 18:00:00,2.695,340
2016-10-03 19:00:00,2.14,355
2016-10-03 20:00:00,2.33,347
2016-10-03 21:00:00,2.23,351
2016-10-03 22:00:00,2.04,355
2016-10-03 23:00:00,2.665,21
2016-10-04 00:00:00,2.745,32
2016-10-04 01:00:00,3.08,43
2016-10-04 02:00:00,2.65,51
2016-10-04 03:00:00,2.34,50
2016-10-04 04:00:00,2.715,62
2016-10-04 05:00:00,2.385,75
2016-10-04 06:00:00,2.31,86
2016-10-04 07:00:00,2.155,82
2016-10-04 08:00:00,2.19,86
2016-10-04 09:00:00,2.575,83
2016-10-04 10:00:00,2.405,69
2016-10-04 11:00:00,2.13,79
2016-10-04 12:00:00,1.89,74
2016-10-04 13:00:00,2.265,73
2016-10-04 14:00:00,2.925,50
2016-10-04 15:00:00,3.24,53
2016-10-04 16:00:00,3.615,59
2016-10-04 17:00:00,3.72,59
2016-10-04 18:00:00,3.53,60
2016-10-04 19:00:00,3.425,44
2016-10-04 20:00:00,2.885,52
2016-10-04 21:00:00,2.51,65
2016-10-04 22:00:00,2.42,66
2016-10-04 23:00:00,2.815,70
2016-10-05 00:00:00,2.79,78
2016-10-05 01:00:00,2.765,82
2016-10-05 02:00:00,3.035,84
2016-10-05 03:00:00,2.905,78
2016-10-05 04:00:00,3.06,74
2016-10-05 05:00:00,3.21,73
2016-10-05 06:00:00,2.88,69
2016-10-05 07:00:00,2.965,71
2016-10-05 08:00:00,3.025,74
2016-10-05 09:00:00,3.47,78
2016-10-05 10:00:00,3.615,74
2016-10-05 11:00:00,4.165,80
2016-10-05 12:00:00,3.965,75
2016-10-05 13:00:00,5.115,64
2016-10-05 14:00:00,4.86,74
2016-10-05 15:00:00,5.04,84
2016-10-05 16:00:00,3.835,72
2016-10-05 17:00:00,4.935,70
2016-10-05 18:00:00,4.255,77
2016-10-05 19:00:00,3.725,74
2016-10-05 20:00:00,3.015,56
2016-10-05 21:00:00,3.14,48
2016-10-05 22:00:00,3.23,49
2016-10-05 23:00:00,3.26,55
2016-10-06 00:00:00,3.665,51
2016-10-06 01:00:00,3.295,54
