timestamp,wind_speed,wind_direction
2022-01-01 00:00:00,3.27,230
2022-01-01 01:00:00,3.975,225
2022-01-01 02:00:00,3.58,215
2022-01-01 03:00:00,3.69,213
2022-01-01 04:00:00,3.345,196
2022-01-01 05:00:00,2.975,194
2022-01-01 06:00:00,3.495,184
2022-01-01 07:00:00,2.96,189
2022-01-01 08:00:00,3.01,200
2022-01-01 09:00:00,3.11,204
2022-01-01 10:00:00,3.6,208
2022-01-01 11:00:00,3.825,198
2022-01-01 12:00:00,4.15,185
2022-01-01 13:00:00,3.97,194
2022-01-01 14:00:00,3.07,190
2022-01-01 15:00:00,4.07,186
2022-01-01 16:00:00,3.36,183
2022-01-01 17:00:00,4.775,168
2022-01-01 18:00:00,4.585,174
2022-01-01 19:00:00,4.295,173
2022-01-01 20:00:00,3.64,180
2022-01-01 21:00:00,3.43,193
2022-01-01 22:00:00,3.31,196
2022-01-01 23:00:00,3.325,193
2022-01-02 00:00:00,3.335,201
2022-01-02 01:00:00,4.115,209
2022-01-02 02:00:00,3.725,220
2022-01-02 03:00:00,3.81,206
2022-01-02 04:00:00,4.26,197
2022-01-02 05:00:00,4.21,202
2022-01-02 06:00:00,4.57,178
2022-01-02 07:00:00,5.73,169
2022-01-02 08:00:00,6.25,178
2022-01-02 09:00:00,6.52,211
2022-01-02 10:00:00,6.17,220
2022-01-02 11:00:00,6.61,222
2022-01-02 12:00:00,6.85,223
2022-01-02 13:00:00,7.12,222
2022-01-02 14:00:00,6.265,227
2022-01-02 15:00:00,5.515,229
2022-01-02 16:00:00,4.56,228
2022-01-02 17:00:00,4.445,222
2022-01-02 18:00:00,5.06,226
2022-01-02 19:00:00,4.52,220
2022-01-02 20:00:00,6.03,240
2022-01-02 21:00:00,5.42,249
2022-01-02 22:00:00,6.81,252
2022-01-02 23:00:00,6.645,256
2022-01-03 00:00:00,4.8,247
2022-01-03 01:00:00,4.76,244
2022-01-03 02:00:00,4.245,241
2022-01-03 03:00:00,4.32,232
2022-01-03 04:00:00,5.215,227
2022-01-03 05:00:00,6.3,228
2022-01-03 06:00:00,6.705,226
2022-01-03 07:00:00,6.75,222
2022-01-03 08:00:00,7.49,223
2022-01-03 09:00:00,6.5,223
2022-01-03 10:00:00,5.72,223
2022-01-03 11:00:00,6.435,221
2022-01-03 12:00:00,6.085,221
2022-01-03 13:00:00,4.725,228
2022-01-03 14:00:00,3.86,237
2022-01-03 15:00:00,3.195,256
2022-01-03 16:00:00,3.995,232
2022-01-03 17:00:00,3.86,232
2022-01-03 18:00:00,2.735,238
2022-01-03 19:00:00,3.74,223
2022-01-03 20:00:00,4.895,216
2022-01-03 21:00:00,4.705,210
2022-01-03 22:00:00,4.48,208
2022-01-03 23:00:00,3.975,200
2022-01-04 00:00:00,3.56,198
2022-01-04 01:00:00,3.37,196
2022-01-04 02:00:00,3.41,190
2022-01-04 03:00:00,2.81,200
2022-01-04 04:00:00,2.445,208
2022-01-04 05:00:00,2.385,202
2022-01-04 06:00:00,2.03,220
2022-01-04 07:00:00,2.12,220
2022-01-04 08:00:00,2.34,222
2022-01-04 09:00:00,2.68,221
2022-01-04 10:00:00,3.365,225
2022-01-04 11:00:00,2.82,246
2022-01-04 12:00:00,3.335,230
2022-01-04 13:00:00,3.235,240
2022-01-04 14:00:00,3.645,245
2022-01-04 15:00:00,3.405,240
2022-01-04 16:00:00,2.635,241
2022-01-04 17:00:00,2.185,241
2022-01-04 18:00:00,2.125,244
2022-01-04 19:00:00,2.835,262
2022-01-04 20:00:00,3.83,347
2022-01-04 21:00:00,5.07,353
2022-01-04 22:00:00,4.995,342
2022-01-04 23:00:00,3.18,322
2022-01-05 00:00:00,1.95,267
2022-01-05 01:00:00,2.61,279
2022-01-05 02:00:00,2.84,270
2022-01-05 03:00:00,3.065,264
2022-01-05 04:00:00,3.33,258
2022-01-05 05:00:00,2.815,247
2022-01-05 06:00:00,2.89,244
2022-01-05 07:00:00,2.955,239
2022-01-05 08:00:00,2.995,238
2022-01-05 09:00:00,3.34,238
2022-01-05 10:00:00,3.65,249
2022-01-05 11:00:00,3.8,252
2022-01-05 12:00:00,4.75,255
2022-01-05 13:00:00,4.32,255
2022-01-05 14:00:00,4.275,262
2022-01-05 15:00:00,4.38,269
2022-01-05 16:00:00,4.17,290
2022-01-05 17:00:00,3.715,280
2022-01-05 18:00:00,3.235,274
2022-01-05 19:00:00,3.185,275
2022-01-05 20:00:00,3.23,276
2022-01-05 21:00:00,3.06,267
2022-01-05 22:00:00,3.29,257
2022-01-05 23:00:00,2.53,265
2022-01-06 00:00:00,2.475,275
2022-01-06 01:00:00,3.095,322
2022-01-06 02:00:00,2.89,306
2022-01-06 03:00:00,1.76,245
2022-01-06 04:00:00,2.395,259
2022-01-06 05:00:00,1.845,280
2022-01-06 06:00:00,1.785,252
2022-01-06 07:00:00,1.455,248
2022-01-06 08:00:00,1.61,248
2022-01-06 09:00:00,1.2,236
2022-01-06 10:00:00,2.125,243
2022-01-06 11:00:00,2.085,233
2022-01-06 12:00:00,2.13,231
2022-01-06 13:00:00,2.17,229
2022-01-06 14:00:00,2.32,226
2022-01-06 15:00:00,3.405,226
2022-01-06 16:00:00,3.46,217
2022-01-06 17:00:00,2.975,198
2022-01-06 18:00:00,3.395,192
2022-01-06 19:00:00,3.94,187
2022-01-06 20:00:00,4.5,184
2022-01-06 21:00:00,5.135,187
2022-01-06 22:00:00,5.405,191
2022-01-06 23:00:00,5.53,195
2022-01-07 00:00:00,6.09,196
2022-01-07 01:00:00,6.785,199
2022-01-07 02:00:00,6.985,202
2022-01-07 03:00:00,6.665,206
2022-01-07 04:00:00,5.97,205
2022-01-07 05:00:00,5.595,210
2022-01-07 06:00:00,5.28,207
2022-01-07 07:00:00,5.405,206
2022-01-07 08:00:00,5.105,209
2022-01-07 09:00:00,4.71,213
2022-01-07 10:00:00,5.215,215
2022-01-07 11:00:00,5.555,219
2022-01-07 12:00:00,6.18,218
2022-01-07 13:00:00,4.255,234
2022-01-07 14:00:00,5.72,229
2022-01-07 15:00:00,6.245,226
2022-01-07 16:00:00,4.92,230
2022-01-07 17:00:00,2.975,198
2022-01-07 18:00:00,4.395,218
2022-01-07 19:00:00,3.655,209
2022-01-07 20:00:00,3.955,214
2022-01-07 21:00:00,3.92,218
2022-01-07 22:00:00,2.83,228
2022-01-07 23:00:00,2.5,241
2022-01-08 00:00:00,2.355,250
2022-01-08 01:00:00,3.125,262
2022-01-08 02:00:00,2.505,269
2022-01-08 03:00:00,2.55,249
2022-01-08 04:00:00,2.405,246
2022-01-08 05:00:00,1.97,238
2022-01-08 06:00:00,2.33,251
2022-01-08 07:00:00,2.205,234
2022-01-08 08:00:00,3.64,221
2022-01-08 09:00:00,3.565,206
2022-01-08 10:00:00,3.61,194
2022-01-08 11:00:00,4.34,188
2022-01-08 12:00:00,5.88,187
2022-01-08 13:00:00,6.54,174
2022-01-08 14:00:00,6.635,179
2022-01-08 15:00:00,6.62,185
2022-01-08 16:00:00,7.445,190
2022-01-08 17:00:00,7.825,187
2022-01-08 18:00:00,7.09,188
2022-01-08 19:00:00,7.14,186
2022-01-08 20:00:00,6.995,178
2022-01-08 21:00:00,6.355,181
2022-01-08 22:00:00,5.115,187
2022-01-08 23:00:00,2.925,240
2022-01-09 00:00:00,6.46,301
2022-01-09 01:00:00,7.015,306
2022-01-09 02:00:00,5.08,288
2022-01-09 03:00:00,5.04,294
2022-01-09 04:00:00,5.56,284
2022-01-09 05:00:00,4.835,275
2022-01-09 06:00:00,5.415,263
2022-01-09 07:00:00,4.84,259
2022-01-09 08:00:00,4.54,259
2022-01-09 09:00:00,3.45,253
2022-01-09 10:00:00,3.46,251
2022-01-09 11:00:00,3.555,253
2022-01-09 12:00:00,2.33,242
2022-01-09 13:00:00,2.97,249
2022-01-09 14:00:00,3.805,250
2022-01-09 15:00:00,2.935,248
2022-01-09 16:00:00,2.86,246
2022-01-09 17:00:00,2.415,253
2022-01-09 18:00:00,1.7,235
2022-01-09 19:00:00,1.62,232
2022-01-09 20:00:00,1.77,222
2022-01-09 21:00:00,1.78,208
2022-01-09 22:00:00,1.935,200
2022-01-09 23:00:00,1.595,189
2022-01-10 00:00:00,1.49,191
2022-01-10 01:00:00,1.655,203
2022-01-10 02:00:00,1.74,184
2022-01-10 03:00:00,1.72,173
2022-01-10 04:00:00,1.525,179
2022-01-10 05:00:00,1.445,173
2022-01-10 06:00:00,1.72,162
2022-01-10 07:00:00,2.365,144
2022-01-10 08:00:00,2.285,146
2022-01-10 09:00:00,1.72,191
2022-01-10 10:00:00,2.14,195
2022-01-10 11:00:00,2.07,174
2022-01-10 12:00:00,2.45,182
2022-01-10 13:00:00,2.145,198
2022-01-10 14:00:00,2.105,201
2022-01-10 15:00:00,1.885,169
2022-01-10 16:00:00,2.565,155
2022-01-10 17:00:00,2.265,166
2022-01-10 18:00:00,2.855,170
2022-01-10 19:00:00,2.62,172
2022-01-10 20:00:00,2.24,173
2022-01-10 21:00:00,2.22,169
2022-01-10 22:00:00,3.045,149
2022-01-10 23:00:00,2.675,151
2022-01-11 00:00:00,1.535,179
2022-01-11 01:00:00,3.115,135
2022-01-11 02:00:00,2.145,167
2022-01-11 03:00:00,2.84,183
2022-01-11 04:00:00,2.05,201
2022-01-11 05:00:00,2.355,165
2022-01-11 06:00:00,2.94,165
2022-01-11 07:00:00,3.69,168
2022-01-11 08:00:00,3.045,168
2022-01-11 09:00:00,2.57,175
2022-01-11 10:00:00,2.41,182
2022-01-11 11:00:00,2.885,177
2022-01-11 12:00:00,2.9,186
2022-01-11 13:00:00,2.975,174
2022-01-11 14:00:00,2.565,177
2022-01-11 15:00:00,2.775,191
2022-01-11 16:00:00,2.68,187
2022-01-11 17:00:00,2.06,198
2022-01-11 18:00:00,2.35,198
2022-01-11 19:00:00,2.505,210
2022-01-11 20:00:00,2.215,201
2022-01-11 21:00:00,2.495,192
2022-01-11 22:00:00,2.06,203
2022-01-11 23:00:00,2.11,204
2022-01-12 00:00:00,1.92,213
2022-01-12 01:00:00,2.045,224
2022-01-12 02:00:00,2.305,217
2022-01-12 03:00:00,2.17,226
2022-01-12 04:00:00,1.79,240
2022-01-12 05:00:00,1.77,245
2022-01-12 06:00:00,1.52,241
2022-01-12 07:00:00,2.225,226
2022-01-12 08:00:00,1.91,242
2022-01-12 09:00:00,1.205,236
2022-01-12 10:00:00,1.5,240
2022-01-12 11:00:00,1.345,240
2022-01-12 12:00:00,1.11,241
2022-01-12 13:00:00,1.075,273
2022-01-12 14:00:00,0.755,300
2022-01-12 15:00:00,0.505,219
2022-01-12 16:00:00,0.455,275
2022-01-12 17:00:00,0.87,264
2022-01-12 18:00:00,0.915,268
2022-01-12 19:00:00,0.905,245
2022-01-12 20:00:00,0.735,168
2022-01-12 21:00:00,0.85,206
2022-01-12 22:00:00,1.245,169
2022-01-12 23:00:00,1.225,179
2022-01-13 00:00:00,1.29,191
2022-01-13 01:00:00,1.545,206
2022-01-13 02:00:00,2.115,210
2022-01-13 03:00:00,1.42,194
2022-01-13 04:00:00,1.655,214
2022-01-13 05:00:00,1.26,215
2022-01-13 06:00:00,1.63,186
2022-01-13 07:00:00,1.745,195
2022-01-13 08:00:00,1.61,202
2022-01-13 09:00:00,1.595,199
2022-01-13 10:00:00,1.725,217
2022-01-13 11:00:00,1.53,210
2022-01-13 12:00:00,1.0,229
2022-01-13 13:00:00,1.145,249
2022-01-13 14:00:00,1.235,271
2022-01-13 15:00:00,1.135,267
2022-01-13 16:00:00,1.445,274
2022-01-13 17:00:00,0.8,247
2022-01-13 18:00:00,1.1,249
2022-01-13 19:00:00,0.83,234
2022-01-13 20:00:00,0.885,235
2022-01-13 21:00:00,1.35,259
2022-01-13 22:00:00,1.06,236
2022-01-13 23:00:00,1.52,231
2022-01-14 00:00:00,1.86,233
2022-01-14 01:00:00,1.54,235
2022-01-14 02:00:00,1.75,228
2022-01-14 03:00:00,1.895,216
2022-01-14 04:00:00,1.935,216
2022-01-14 05:00:00,1.91,226
2022-01-14 06:00:00,1.905,235
2022-01-14 07:00:00,2.575,218
2022-01-14 08:00:00,2.53,217
2022-01-14 09:00:00,1.69,240
2022-01-14 10:00:00,1.375,234
2022-01-14 11:00:00,1.36,240
2022-01-14 12:00:00,1.505,239
2022-01-14 13:00:00,1.3,245
2022-01-14 14:00:00,1.345,296
2022-01-14 15:00:00,1.04,287
2022-01-14 16:00:00,0.795,247
2022-01-14 17:00:00,0.755,297
2022-01-14 18:00:00,1.57,45
2022-01-14 19:00:00,2.15,64
2022-01-14 20:00:00,1.7,78
2022-01-14 21:00:00,1.95,83
2022-01-14 22:00:00,1.605,84
2022-01-14 23:00:00,1.09,90
2022-01-15 00:00:00,1.23,94
2022-01-15 01:00:00,1.935,95
2022-01-15 02:00:00,1.995,96
2022-01-15 03:00:00,2.035,97
2022-01-15 04:00:00,1.725,119
2022-01-15 05:00:00,2.24,112
2022-01-15 06:00:00,2.285,114
2022-01-15 07:00:00,2.55,108
2022-01-15 08:00:00,1.84,109
2022-01-15 09:00:00,2.045,102
2022-01-15 10:00:00,2.265,122
2022-01-15 11:00:00,1.6,112
2022-01-15 12:00:00,1.13,143
2022-01-15 13:00:00,1.165,198
2022-01-15 14:00:00,1.015,251
2022-01-15 15:00:00,1.1,265
2022-01-15 16:00:00,0.61,304
2022-01-15 17:00:00,0.345,20
2022-01-15 18:00:00,1.24,95
2022-01-15 19:00:00,2.055,117
2022-01-15 20:00:00,1.615,129
2022-01-15 21:00:00,2.295,154
2022-01-15 22:00:00,1.675,222
2022-01-15 23:00:00,2.23,250
2022-01-16 00:00:00,2.215,250
2022-01-16 01:00:00,1.72,227
2022-01-16 02:00:00,1.625,236
2022-01-16 03:00:00,2.205,248
2022-01-16 04:00:00,2.085,244
2022-01-16 05:00:00,1.97,245
2022-01-16 06:00:00,2.46,242
2022-01-16 07:00:00,2.485,244
2022-01-16 08:00:00,2.665,233
2022-01-16 09:00:00,3.63,226
2022-01-16 10:00:00,3.48,224
2022-01-16 11:00:00,4.22,222
2022-01-16 12:00:00,4.25,222
2022-01-16 13:00:00,4.415,215
2022-01-16 14:00:00,4.175,221
2022-01-16 15:00:00,4.115,222
2022-01-16 16:00:00,4.42,222
2022-01-16 17:00:00,3.75,219
2022-01-16 18:00:00,3.92,219
2022-01-16 19:00:00,3.61,220
2022-01-16 20:00:00,3.325,221
2022-01-16 21:00:00,2.935,227
2022-01-16 22:00:00,2.74,228
2022-01-16 23:00:00,2.55,226
2022-01-17 00:00:00,1.915,234
2022-01-17 01:00:00,2.365,231
2022-01-17 02:00:00,2.225,235
2022-01-17 03:00:00,1.995,234
2022-01-17 04:00:00,1.795,238
2022-01-17 05:00:00,1.595,229
2022-01-17 06:00:00,1.765,234
2022-01-17 07:00:00,2.015,241
2022-01-17 08:00:00,2.91,256
2022-01-17 09:00:00,2.945,260
2022-01-17 10:00:00,3.335,260
2022-01-17 11:00:00,2.96,268
2022-01-17 12:00:00,2.98,261
2022-01-17 13:00:00,2.975,252
2022-01-17 14:00:00,2.945,261
2022-01-17 15:00:00,2.725,264
2022-01-17 16:00:00,2.535,282
2022-01-17 17:00:00,2.36,279
2022-01-17 18:00:00,2.17,283
2022-01-17 19:00:00,1.525,274
2022-01-17 20:00:00,1.65,266
2022-01-17 21:00:00,0.975,285
2022-01-17 22:00:00,1.075,286
2022-01-17 23:00:00,1.275,273
2022-01-18 00:00:00,1.46,263
2022-01-18 01:00:00,1.37,274
2022-01-18 02:00:00,1.255,251
2022-01-18 03:00:00,1.115,254
2022-01-18 04:00:00,0.9,256
2022-01-18 05:00:00,0.91,249
2022-01-18 06:00:00,0.52,267
2022-01-18 07:00:00,0.63,290
2022-01-18 08:00:00,0.76,322
2022-01-18 09:00:00,0.595,190
2022-01-18 10:00:00,0.695,116
2022-01-18 11:00:00,0.99,109
