timestamp,wind_speed,wind_direction
2016-01-01 00:00:00,5.79,187
2016-01-01 01:00:00,5.44,198
2016-01-01 02:00:00,4.29,203
2016-01-01 03:00:00,3.35,223
2016-01-01 04:00:00,2.535,228
2016-01-01 05:00:00,3.12,218
2016-01-01 06:00:00,2.365,220
2016-01-01 07:00:00,1.92,226
2016-01-01 08:00:00,1.725,223
2016-01-01 09:00:00,1.595,193
2016-01-01 10:00:00,1.6,155
2016-01-01 11:00:00,2.1,153
2016-01-01 12:00:00,2.34,153
2016-01-01 13:00:00,2.31,147
2016-01-01 14:00:00,2.39,144
2016-01-01 15:00:00,3.165,129
2016-01-01 16:00:00,3.37,128
2016-01-01 17:00:00,3.015,117
2016-01-01 18:00:00,3.715,111
2016-01-01 19:00:00,3.675,110
2016-01-01 20:00:00,2.995,113
2016-01-01 21:00:00,3.505,119
2016-01-01 22:00:00,3.81,114
2016-01-01 23:00:00,4.32,107
2016-01-02 00:00:00,4.45,115
2016-01-02 01:00:00,4.43,118
2016-01-02 02:00:00,5.04,124
2016-01-02 03:00:00,4.72,126
2016-01-02 04:00:00,4.68,141
2016-01-02 05:00:00,5.515,142
2016-01-02 06:00:00,5.58,144
2016-01-02 07:00:00,6.055,148
2016-01-02 08:00:00,5.93,152
2016-01-02 09:00:00,5.055,154
2016-01-02 10:00:00,5.115,160
2016-01-02 11:00:00,5.1,162
2016-01-02 12:00:00,5.16,159
2016-01-02 13:00:00,4.985,171
2016-01-02 14:00:00,5.185,189
2016-01-02 15:00:00,5.645,194
2016-01-02 16:00:00,4.455,181
2016-01-02 17:00:00,4.825,177
2016-01-02 18:00:00,5.085,169
2016-01-02 19:00:00,6.0,172
2016-01-02 20:00:00,5.84,192
2016-01-02 21:00:00,5.815,182
2016-01-02 22:00:00,6.62,177
2016-01-02 23:00:00,5.87,186
2016-01-03 00:00:00,5.925,193
2016-01-03 01:00:00,5.605,192
2016-01-03 02:00:00,5.31,199
2016-01-03 03:00:00,5.505,202
2016-01-03 04:00:00,6.155,207
2016-01-03 05:00:00,5.57,210
2016-01-03 06:00:00,5.035,205
2016-01-03 07:00:00,5.255,206
2016-01-03 08:00:00,4.63,195
2016-01-03 09:00:00,5.51,197
2016-01-03 10:00:00,4.94,191
2016-01-03 11:00:00,4.91,179
2016-01-03 12:00:00,5.49,174
2016-01-03 13:00:00,5.94,166
2016-01-03 14:00:00,6.08,163
2016-01-03 15:00:00,5.745,164
2016-01-03 16:00:00,5.975,163
2016-01-03 17:00:00,6.115,150
2016-01-03 18:00:00,6.465,144
2016-01-03 19:00:00,6.645,147
2016-01-03 20:00:00,7.1,156
2016-01-03 21:00:00,8.01,157
2016-01-03 22:00:00,8.32,160
2016-01-03 23:00:00,7.585,162
2016-01-04 00:00:00,6.925,161
2016-01-04 01:00:00,5.995,168
2016-01-04 02:00:00,4.245,171
2016-01-04 03:00:00,3.62,176
2016-01-04 04:00:00,2.96,189
2016-01-04 05:00:00,3.67,214
2016-01-04 06:00:00,3.88,225
2016-01-04 07:00:00,4.52,220
2016-01-04 08:00:00,4.115,217
2016-01-04 09:00:00,4.385,216
2016-01-04 10:00:00,4.545,213
2016-01-04 11:00:00,4.615,211
2016-01-04 12:00:00,4.935,211
2016-01-04 13:00:00,4.045,210
2016-01-04 14:00:00,3.73,204
2016-01-04 15:00:00,3.445,209
2016-01-04 16:00:00,3.66,200
2016-01-04 17:00:00,4.045,195
2016-01-04 18:00:00,4.04,194
2016-01-04 19:00:00,4.64,185
2016-01-04 20:00:00,5.27,188
2016-01-04 21:00:00,4.945,191
2016-01-04 22:00:00,5.005,189
2016-01-04 23:00:00,4.75,188
2016-01-05 00:00:00,4.65,184
2016-01-05 01:00:00,4.305,187
2016-01-05 02:00:00,4.375,190
2016-01-05 03:00:00,4.415,184
2016-01-05 04:00:00,3.98,179
2016-01-05 05:00:00,4.025,178
2016-01-05 06:00:00,4.5,183
2016-01-05 07:00:00,4.225,187
2016-01-05 08:00:00,4.155,192
2016-01-05 09:00:00,4.145,192
2016-01-05 10:00:00,4.41,190
2016-01-05 11:00:00,4.675,187
2016-01-05 12:00:00,4.93,185
2016-01-05 13:00:00,4.645,185
2016-01-05 14:00:00,4.99,188
2016-01-05 15:00:00,4.09,179
2016-01-05 16:00:00,3.815,170
2016-01-05 17:00:00,3.48,171
2016-01-05 18:00:00,3.655,168
2016-01-05 19:00:00,3.64,168
2016-01-05 20:00:00,3.64,171
2016-01-05 21:00:00,3.315,171
2016-01-05 22:00:00,3.54,170
2016-01-05 23:00:00,3.58,169
2016-01-06 00:00:00,3.565,174
2016-01-06 01:00:00,3.48,176
2016-01-06 02:00:00,3.1,166
2016-01-06 03:00:00,2.755,163
2016-01-06 04:00:00,3.23,157
2016-01-06 05:00:00,3.21,160
2016-01-06 06:00:00,3.26,158
2016-01-06 07:00:00,3.55,152
2016-01-06 08:00:00,3.035,159
2016-01-06 09:00:00,3.135,155
2016-01-06 10:00:00,3.205,158
2016-01-06 11:00:00,2.305,163
2016-01-06 12:00:00,2.3,175
2016-01-06 13:00:00,2.935,197
2016-01-06 14:00:00,2.7,185
2016-01-06 15:00:00,2.855,198
2016-01-06 16:00:00,2.745,193
2016-01-06 17:00:00,2.465,189
2016-01-06 18:00:00,2.28,168
2016-01-06 19:00:00,2.5,167
2016-01-06 20:00:00,2.875,174
2016-01-06 21:00:00,3.2,162
2016-01-06 22:00:00,3.965,163
