timestamp,wind_speed,wind_direction
2023-02-01 00:00:00,2.68,249.0
2023-02-01 01:00:00,3.34,258.0
2023-02-01 02:00:00,3.535,251.0
2023-02-01 03:00:00,3.875,259.0
2023-02-01 04:00:00,4.03,260.0
2023-02-01 05:00:00,4.08,255.0
2023-02-01 06:00:00,3.83,252.0
2023-02-01 07:00:00,3.58,246.0
2023-02-01 08:00:00,3.695,245.0
2023-02-01 09:00:00,3.125,244.0
2023-02-01 10:00:00,3.47,241.0
2023-02-01 11:00:00,3.17,244.0
2023-02-01 12:00:00,5.115,256.0
2023-02-01 13:00:00,6.945,259.0
2023-02-01 14:00:00,6.65,265.0
2023-02-01 15:00:00,7.145,269.0
2023-02-01 16:00:00,6.185,273.0
2023-02-01 17:00:00,5.67,272.0
2023-02-01 18:00:00,4.79,267.0
2023-02-01 19:00:00,4.62,260.0
2023-02-01 20:00:00,4.555,254.0
2023-02-01 21:00:00,3.895,247.0
2023-02-01 22:00:00,3.93,252.0
2023-02-01 23:00:00,3.605,249.0
2023-02-02 00:00:00,3.845,255.0
2023-02-02 01:00:00,4.155,264.0
2023-02-02 02:00:00,4.33,266.0
2023-02-02 03:00:00,4.1,265.0
2023-02-02 04:00:00,3.64,259.0
2023-02-02 05:00:00,3.82,258.0
2023-02-02 06:00:00,4.02,260.0
2023-02-02 07:00:00,3.885,254.0
2023-02-02 08:00:00,3.82,250.0
2023-02-02 09:00:00,4.18,255.0
2023-02-02 10:00:00,4.215,253.0
2023-02-02 11:00:00,4.24,255.0
2023-02-02 12:00:00,4.35,252.0
2023-02-02 13:00:00,4.8,253.0
2023-02-02 14:00:00,5.065,260.0
2023-02-02 15:00:00,4.4,256.0
2023-02-02 16:00:00,4.83,254.0
2023-02-02 17:00:00,3.635,258.0
2023-02-02 18:00:00,3.54,246.0
2023-02-02 19:00:00,3.2,246.0
2023-02-02 20:00:00,3.035,237.0
2023-02-02 21:00:00,3.805,244.0
2023-02-02 22:00:00,4.185,244.0
2023-02-02 23:00:00,4.21,249.0
2023-02-03 00:00:00,3.935,244.0
2023-02-03 01:00:00,3.59,237.0
2023-02-03 02:00:00,3.605,229.0
2023-02-03 03:00:00,4.535,249.0
2023-02-03 04:00:00,4.685,251.0
2023-02-03 05:00:00,4.695,252.0
2023-02-03 06:00:00,4.59,251.0
2023-02-03 07:00:00,5.155,252.0
2023-02-03 08:00:00,4.08,247.0
2023-02-03 09:00:00,4.01,247.0
2023-02-03 10:00:00,4.095,247.0
2023-02-03 11:00:00,4.785,256.0
2023-02-03 12:00:00,4.54,258.0
2023-02-03 13:00:00,4.635,268.0
2023-02-03 14:00:00,4.265,270.0
2023-02-03 15:00:00,4.145,273.0
2023-02-03 16:00:00,3.985,282.0
2023-02-03 17:00:00,3.96,295.0
2023-02-03 18:00:00,3.015,285.0
2023-02-03 19:00:00,2.975,287.0
2023-02-03 20:00:00,2.945,267.0
2023-02-03 21:00:00,2.895,264.0
2023-02-03 22:00:00,3.01,256.0
2023-02-03 23:00:00,2.65,258.0
2023-02-04 00:00:00,2.73,253.0
2023-02-04 01:00:00,2.645,264.0
2023-02-04 02:00:00,2.41,278.0
2023-02-04 03:00:00,2.12,290.0
2023-02-04 04:00:00,2.145,309.0
2023-02-04 05:00:00,2.12,317.0
2023-02-04 06:00:00,2.26,324.0
2023-02-04 07:00:00,1.785,328.0
2023-02-04 08:00:00,1.22,333.0
2023-02-04 09:00:00,1.91,315.0
2023-02-04 10:00:00,2.32,327.0
2023-02-04 11:00:00,1.46,326.0
2023-02-04 12:00:00,1.615,304.0
2023-02-04 13:00:00,1.745,306.0
2023-02-04 14:00:00,2.0,318.0
2023-02-04 15:00:00,2.295,306.0
2023-02-04 16:00:00,1.53,296.0
2023-02-04 17:00:00,1.595,273.0
2023-02-04 18:00:00,2.045,262.0
2023-02-04 19:00:00,1.96,280.0
2023-02-04 20:00:00,1.625,264.0
2023-02-04 21:00:00,1.625,268.0
2023-02-04 22:00:00,1.655,263.0
2023-02-04 23:00:00,2.11,277.0
2023-02-05 00:00:00,1.98,283.0
2023-02-05 01:00:00,1.775,277.0
2023-02-05 02:00:00,1.415,252.0
2023-02-05 03:00:00,1.81,252.0
2023-02-05 04:00:00,1.855,263.0
2023-02-05 05:00:00,2.02,272.0
2023-02-05 06:00:00,2.555,276.0
2023-02-05 07:00:00,2.505,274.0
2023-02-05 08:00:00,4.235,307.0
2023-02-05 09:00:00,6.115,348.0
2023-02-05 10:00:00,5.59,346.0
2023-02-05 11:00:00,6.21,348.0
2023-02-05 12:00:00,5.515,346.0
2023-02-05 13:00:00,5.87,348.0
2023-02-05 14:00:00,6.04,349.0
2023-02-05 15:00:00,6.715,352.0
2023-02-05 16:00:00,6.56,347.0
2023-02-05 17:00:00,5.04,354.0
2023-02-05 18:00:00,4.875,356.0
2023-02-05 19:00:00,4.315,12.0
2023-02-05 20:00:00,4.3,7.0
2023-02-05 21:00:00,4.46,16.0
2023-02-05 22:00:00,4.285,8.0
2023-02-05 23:00:00,4.585,13.0
2023-02-06 00:00:00,3.915,25.0
2023-02-06 01:00:00,3.1,33.0
2023-02-06 02:00:00,2.57,23.0
2023-02-06 03:00:00,2.505,17.0
2023-02-06 04:00:00,2.6,23.0
2023-02-06 05:00:00,2.095,36.0
2023-02-06 06:00:00,2.1,46.0
2023-02-06 07:00:00,2.165,36.0
2023-02-06 08:00:00,2.515,50.0
2023-02-06 09:00:00,2.595,55.0
2023-02-06 10:00:00,2.47,54.0
2023-02-06 11:00:00,1.775,51.0
2023-02-06 12:00:00,1.75,53.0
2023-02-06 13:00:00,1.86,74.0
2023-02-06 14:00:00,2.735,62.0
2023-02-06 15:00:00,3.805,51.0
2023-02-06 16:00:00,2.285,43.0
2023-02-06 17:00:00,3.055,61.0
2023-02-06 18:00:00,2.48,76.0
2023-02-06 19:00:00,2.3,67.0
2023-02-06 20:00:00,2.07,44.0
2023-02-06 21:00:00,2.205,60.0
2023-02-06 22:00:00,2.65,64.0
2023-02-06 23:00:00,2.66,70.0
2023-02-07 00:00:00,2.635,52.0
2023-02-07 01:00:00,2.67,58.0
2023-02-07 02:00:00,2.765,68.0
2023-02-07 03:00:00,2.58,75.0
2023-02-07 04:00:00,2.68,76.0
2023-02-07 05:00:00,2.54,82.0
2023-02-07 06:00:00,1.77,87.0
2023-02-07 07:00:00,1.52,91.0
2023-02-07 08:00:00,1.575,64.0
2023-02-07 09:00:00,1.7,70.0
2023-02-07 10:00:00,2.015,87.0
2023-02-07 11:00:00,1.615,92.0
2023-02-07 12:00:00,2.25,115.0
2023-02-07 13:00:00,1.55,111.0
2023-02-07 14:00:00,1.42,65.0
2023-02-07 15:00:00,2.405,58.0
2023-02-07 16:00:00,2.335,94.0
2023-02-07 17:00:00,1.96,88.0
2023-02-07 18:00:00,1.78,79.0
2023-02-07 19:00:00,1.665,72.0
2023-02-07 20:00:00,0.9,98.0
2023-02-07 21:00:00,1.765,83.0
2023-02-07 22:00:00,2.225,85.0
2023-02-07 23:00:00,2.175,93.0
2023-02-08 00:00:00,1.12,60.0
2023-02-08 01:00:00,2.2,73.0
2023-02-08 02:00:00,1.785,107.0
2023-02-08 03:00:00,1.96,148.0
2023-02-08 04:00:00,0.915,181.0
2023-02-08 05:00:00,1.47,185.0
2023-02-08 06:00:00,1.295,170.0
2023-02-08 07:00:00,1.22,164.0
2023-02-08 08:00:00,1.405,140.0
2023-02-08 09:00:00,2.31,117.0
2023-02-08 10:00:00,2.21,121.0
2023-02-08 11:00:00,2.03,122.0
2023-02-08 12:00:00,1.94,131.0
2023-02-08 13:00:00,1.945,135.0
2023-02-08 14:00:00,2.15,157.0
2023-02-08 15:00:00,1.72,121.0
2023-02-08 16:00:00,1.935,112.0
2023-02-08 17:00:00,2.19,103.0
2023-02-08 18:00:00,1.86,102.0
2023-02-08 19:00:00,1.935,105.0
2023-02-08 20:00:00,2.34,120.0
2023-02-08 21:00:00,1.93,121.0
2023-02-08 22:00:00,3.11,142.0
2023-02-08 23:00:00,3.59,171.0
2023-02-09 00:00:00,3.525,176.0
2023-02-09 01:00:00,3.735,167.0
2023-02-09 02:00:00,3.28,174.0
2023-02-09 03:00:00,2.915,183.0
2023-02-09 04:00:00,2.795,183.0
2023-02-09 05:00:00,3.31,175.0
2023-02-09 06:00:00,3.775,171.0
2023-02-09 07:00:00,2.335,193.0
2023-02-09 08:00:00,2.28,181.0
2023-02-09 09:00:00,1.565,214.0
2023-02-09 10:00:00,2.085,204.0
2023-02-09 11:00:00,2.515,213.0
2023-02-09 12:00:00,2.66,224.0
2023-02-09 13:00:00,2.78,234.0
2023-02-09 14:00:00,2.89,235.0
2023-02-09 15:00:00,2.345,232.0
2023-02-09 16:00:00,2.345,232.0
2023-02-09 17:00:00,2.745,223.0
2023-02-09 18:00:00,2.61,231.0
2023-02-09 19:00:00,2.065,239.0
2023-02-09 20:00:00,2.16,233.0
2023-02-09 21:00:00,2.38,222.0
2023-02-09 22:00:00,1.965,227.0
2023-02-09 23:00:00,1.355,234.0
2023-02-10 00:00:00,1.76,226.0
2023-02-10 01:00:00,1.48,225.0
2023-02-10 02:00:00,1.945,224.0
2023-02-10 03:00:00,1.545,230.0
2023-02-10 04:00:00,1.675,218.0
2023-02-10 05:00:00,1.76,202.0
2023-02-10 06:00:00,1.65,194.0
2023-02-10 07:00:00,1.985,202.0
2023-02-10 08:00:00,2.135,197.0
2023-02-10 09:00:00,2.035,181.0
2023-02-10 10:00:00,1.935,190.0
2023-02-10 11:00:00,2.1,210.0
2023-02-10 12:00:00,2.475,221.0
2023-02-10 13:00:00,2.755,226.0
2023-02-10 14:00:00,3.485,223.0
2023-02-10 15:00:00,3.44,235.0
2023-02-10 16:00:00,3.745,218.0
2023-02-10 17:00:00,3.36,203.0
2023-02-10 18:00:00,2.97,202.0
2023-02-10 19:00:00,3.42,208.0
2023-02-10 20:00:00,4.76,214.0
2023-02-10 21:00:00,4.78,226.0
2023-02-10 22:00:00,4.49,226.0
2023-02-10 23:00:00,4.195,227.0
2023-02-11 00:00:00,3.355,235.0
2023-02-11 01:00:00,2.715,234.0
2023-02-11 02:00:00,3.53,232.0
2023-02-11 03:00:00,3.155,232.0
2023-02-11 04:00:00,2.73,229.0
2023-02-11 05:00:00,2.995,226.0
2023-02-11 06:00:00,2.09,238.0
2023-02-11 07:00:00,2.705,229.0
2023-02-11 08:00:00,2.05,237.0
2023-02-11 09:00:00,2.34,233.0
2023-02-11 10:00:00,1.7,245.0
2023-02-11 11:00:00,1.705,238.0
2023-02-11 12:00:00,1.725,233.0
2023-02-11 13:00:00,1.8,238.0
2023-02-11 14:00:00,1.69,234.0
2023-02-11 15:00:00,1.61,239.0
2023-02-11 16:00:00,1.475,233.0
2023-02-11 17:00:00,1.24,239.0
2023-02-11 18:00:00,0.905,237.0
2023-02-11 19:00:00,1.01,241.0
2023-02-11 20:00:00,1.045,232.0
2023-02-11 21:00:00,0.735,230.0
2023-02-11 22:00:00,0.95,239.0
2023-02-11 23:00:00,0.89,260.0
2023-02-12 00:00:00,1.045,303.0
2023-02-12 01:00:00,1.645,336.0
2023-02-12 02:00:00,1.775,181.0
2023-02-12 03:00:00,1.135,196.0
2023-02-12 04:00:00,0.84,88.0
2023-02-12 05:00:00,0.625,57.0
2023-02-12 06:00:00,0.905,299.0
2023-02-12 07:00:00,1.555,306.0
2023-02-12 08:00:00,0.95,341.0
2023-02-12 09:00:00,0.87,21.0
2023-02-12 10:00:00,0.78,246.0
2023-02-12 11:00:00,0.94,220.0
2023-02-12 12:00:00,1.34,88.0
2023-02-12 13:00:00,1.585,60.0
2023-02-12 14:00:00,2.185,46.0
2023-02-12 15:00:00,2.03,56.0
2023-02-12 16:00:00,1.99,48.0
2023-02-12 17:00:00,1.87,54.0
2023-02-12 18:00:00,2.17,58.0
2023-02-12 19:00:00,1.915,60.0
2023-02-12 20:00:00,2.135,54.0
2023-02-12 21:00:00,1.945,59.0
2023-02-12 22:00:00,2.07,60.0
2023-02-12 23:00:00,2.26,46.0
2023-02-13 00:00:00,2.145,66.0
2023-02-13 01:00:00,2.315,89.0
2023-02-13 02:00:00,2.01,102.0
2023-02-13 03:00:00,1.805,120.0
2023-02-13 04:00:00,1.665,119.0
2023-02-13 05:00:00,1.645,115.0
2023-02-13 06:00:00,1.685,119.0
2023-02-13 07:00:00,1.275,129.0
2023-02-13 08:00:00,1.865,123.0
2023-02-13 09:00:00,1.34,143.0
2023-02-13 10:00:00,0.91,151.0
2023-02-13 11:00:00,1.56,154.0
2023-02-13 12:00:00,1.745,166.0
2023-02-13 13:00:00,1.455,191.0
2023-02-13 14:00:00,1.455,150.0
2023-02-13 15:00:00,1.795,113.0
2023-02-13 16:00:00,2.06,110.0
2023-02-13 17:00:00,1.8,123.0
2023-02-13 18:00:00,1.67,153.0
2023-02-13 19:00:00,1.68,112.0
2023-02-13 20:00:00,1.84,101.0
2023-02-13 21:00:00,2.225,110.0
2023-02-13 22:00:00,2.525,131.0
2023-02-13 23:00:00,1.845,185.0
2023-02-14 00:00:00,1.735,190.0
2023-02-14 01:00:00,1.755,170.0
2023-02-14 02:00:00,1.24,173.0
2023-02-14 03:00:00,1.49,155.0
2023-02-14 04:00:00,1.715,164.0
2023-02-14 05:00:00,1.89,162.0
2023-02-14 06:00:00,1.595,163.0
2023-02-14 07:00:00,1.945,154.0
2023-02-14 08:00:00,2.0,152.0
2023-02-14 09:00:00,2.18,150.0
2023-02-14 10:00:00,2.445,166.0
2023-02-14 11:00:00,2.61,174.0
2023-02-14 12:00:00,2.045,176.0
2023-02-14 13:00:00,2.135,173.0
2023-02-14 14:00:00,1.97,166.0
2023-02-14 15:00:00,1.735,165.0
2023-02-14 16:00:00,0.96,260.0
2023-02-14 17:00:00,1.28,249.0
2023-02-14 18:00:00,0.83,274.0
2023-02-14 19:00:00,0.665,200.0
2023-02-14 20:00:00,1.005,339.0
2023-02-14 21:00:00,1.17,70.0
2023-02-14 22:00:00,1.59,109.0
2023-02-14 23:00:00,1.965,147.0
2023-02-15 00:00:00,2.54,129.0
2023-02-15 01:00:00,2.34,150.0
2023-02-15 02:00:00,2.505,157.0
2023-02-15 03:00:00,3.045,144.0
2023-02-15 04:00:00,2.42,133.0
2023-02-15 05:00:00,2.01,150.0
2023-02-15 06:00:00,2.49,161.0
