timestamp,wind_speed,wind_direction,temperature,relative_humidity
2003-07-01 00:00:00,5.14096,230.0,15.4,89.02
2003-07-01 00:20:00,3.598672,210.0,15.0,87.83
2003-07-01 00:50:00,3.084576,210.0,14.0,93.69
2003-07-01 01:20:00,3.084576,190.0,14.0,87.74
2003-07-01 01:50:00,3.084576,190.0,13.0,93.65
2003-07-01 02:00:00,3.084576,190.0,13.4,91.83
2003-07-01 02:20:00,3.598672,200.0,14.0,87.74
2003-07-01 02:50:00,4.626864,200.0,14.0,87.74
2003-07-01 03:00:00,5.14096,200.0,13.6,90.65
2003-07-01 03:20:00,4.112768,200.0,14.0,87.74
2003-07-01 03:50:00,4.626864,200.0,14.0,87.74
2003-07-01 04:00:00,5.14096,200.0,13.5,90.64
2003-07-01 04:20:00,4.626864,200.0,14.0,87.74
2003-07-01 04:50:00,4.112768,220.0,14.0,87.74
2003-07-01 05:00:00,4.112768,220.0,14.1,88.91
2003-07-01 05:20:00,5.14096,210.0,15.0,87.83
2003-07-01 05:50:00,5.14096,220.0,16.0,82.37
2003-07-01 06:00:00,5.14096,220.0,15.56,83.95
2003-07-01 06:20:00,4.626864,220.0,16.0,82.37
2003-07-01 06:50:00,3.598672,210.0,17.0,77.29
2003-07-01 07:00:00,4.112768,210.0,17.4,75.36
2003-07-01 07:20:00,5.655056,200.0,18.0,72.56
2003-07-01 07:50:00,4.112768,200.0,18.0,72.56
2003-07-01 08:00:00,4.112768,200.0,18.1,72.11
2003-07-01 08:20:00,3.598672,190.0,17.0,77.29
2003-07-01 08:50:00,3.598672,210.0,16.0,87.92
2003-07-01 09:00:00,4.112768,210.0,16.2,87.37
2003-07-01 09:20:00,4.112768,190.0,17.0,82.5
2003-07-01 09:50:00,5.14096,180.0,18.0,82.62
2003-07-01 10:00:00,5.14096,180.0,17.9,83.14
2003-07-01 10:20:00,6.169152,190.0,18.0,72.56
2003-07-01 10:50:00,5.14096,190.0,20.0,68.35
2003-07-01 11:00:00,5.14096,190.0,19.44,71.43
2003-07-01 11:20:00,7.71144,190.0,20.0,59.97
2003-07-01 11:50:00,6.169152,250.0,17.0,77.29
2003-07-01 12:00:00,6.169152,250.0,17.0,76.79
2003-07-01 12:20:00,2.57048,230.0,17.0,82.5
2003-07-01 12:50:00,3.084576,210.0,16.0,87.92
2003-07-01 13:00:00,3.084576,210.0,16.2,84.57
2003-07-01 13:20:00,3.084576,190.0,17.0,88.0
2003-07-01 13:50:00,3.598672,210.0,18.0,77.45
2003-07-01 14:00:00,4.112768,210.0,17.78,79.97
2003-07-01 14:20:00,4.626864,210.0,20.0,72.92
2003-07-01 14:50:00,4.626864,210.0,21.0,64.26
2003-07-01 15:00:00,5.14096,210.0,20.56,67.14
2003-07-01 15:20:00,6.683248,200.0,21.0,60.21
2003-07-01 15:50:00,7.197344,210.0,20.0,56.13
2003-07-01 16:00:00,7.197344,210.0,19.8,57.98
2003-07-01 16:20:00,6.683248,260.0,18.0,63.6
2003-07-01 16:50:00,4.112768,280.0,17.0,72.38
2003-07-01 17:00:00,4.112768,280.0,16.9,74.78
2003-07-01 17:20:00,3.084576,250.0,17.0,77.29
2003-07-01 17:50:00,3.598672,240.0,18.0,77.45
2003-07-01 18:00:00,4.112768,240.0,17.5,77.37
2003-07-01 18:20:00,3.598672,210.0,17.0,77.29
