timestamp,wind_speed,wind_direction,temperature,relative_humidity
2004-02-01 00:00:00,12.8524,240.0,11.6,64.34
2004-02-01 00:20:00,13.880592,240.0,12.0,62.23
2004-02-01 00:50:00,12.8524,240.0,12.0,62.23
2004-02-01 01:00:00,12.8524,240.0,11.9,64.41
2004-02-01 01:20:00,13.366496,240.0,12.0,66.7
2004-02-01 01:50:00,12.338304,240.0,12.0,71.45
2004-02-01 02:00:00,11.824208,240.0,11.6,71.38
2004-02-01 02:20:00,11.310112,230.0,11.0,71.26
2004-02-01 02:50:00,11.824208,230.0,11.0,71.26
2004-02-01 03:00:00,11.824208,230.0,10.8,70.24
2004-02-01 03:20:00,11.824208,230.0,11.0,71.26
2004-02-01 03:50:00,12.8524,230.0,11.0,71.26
2004-02-01 04:00:00,12.8524,230.0,11.2,70.81
2004-02-01 04:20:00,11.824208,230.0,11.0,71.26
2004-02-01 04:50:00,11.310112,220.0,11.0,71.26
2004-02-01 05:00:00,10.796016,220.0,10.8,72.72
2004-02-01 05:20:00,12.8524,220.0,11.0,71.26
2004-02-01 05:50:00,12.338304,220.0,10.0,81.61
2004-02-01 06:00:00,11.824208,220.0,10.0,83.3
2004-02-01 06:20:00,10.796016,210.0,10.0,81.61
2004-02-01 06:50:00,10.28192,210.0,10.0,81.61
2004-02-01 07:00:00,9.767824,210.0,9.7,85.58
2004-02-01 07:20:00,11.824208,220.0,10.0,81.61
2004-02-01 07:50:00,12.338304,230.0,9.0,87.28
2004-02-01 08:00:00,11.824208,230.0,9.44,86.72
2004-02-01 08:20:00,8.739632,230.0,10.0,81.61
2004-02-01 08:50:00,10.796016,240.0,10.0,76.18
2004-02-01 09:00:00,10.796016,240.0,10.0,78.31
2004-02-01 09:20:00,9.253728,240.0,10.0,81.61
2004-02-01 09:50:00,9.253728,230.0,10.0,81.61
2004-02-01 10:00:00,8.739632,230.0,10.4,79.45
2004-02-01 10:20:00,10.28192,230.0,11.0,81.74
2004-02-01 10:50:00,9.767824,230.0,11.0,81.74
2004-02-01 11:00:00,9.767824,230.0,11.3,80.13
2004-02-01 11:20:00,9.767824,230.0,12.0,76.5
2004-02-01 11:50:00,9.767824,230.0,12.0,71.45
2004-02-01 12:00:00,9.767824,230.0,11.67,73.38
2004-02-01 12:20:00,10.796016,240.0,12.0,71.45
2004-02-01 12:50:00,8.225536,240.0,11.0,81.74
2004-02-01 13:00:00,8.225536,240.0,11.0,80.08
2004-02-01 13:20:00,8.739632,240.0,11.0,81.74
2004-02-01 13:50:00,8.225536,250.0,11.0,76.34
2004-02-01 14:00:00,8.225536,250.0,11.4,72.33
2004-02-01 14:20:00,7.197344,240.0,11.0,71.26
2004-02-01 14:50:00,8.739632,230.0,11.0,71.26
2004-02-01 15:00:00,8.739632,230.0,11.11,72.77
2004-02-01 15:20:00,7.197344,230.0,11.0,71.26
2004-02-01 15:50:00,6.683248,230.0,11.0,71.26
2004-02-01 16:00:00,7.197344,230.0,10.9,72.74
2004-02-01 16:20:00,6.683248,210.0,11.0,71.26
2004-02-01 16:50:00,5.655056,210.0,11.0,71.26
2004-02-01 17:00:00,6.169152,210.0,10.56,73.69
2004-02-01 17:20:00,4.626864,200.0,11.0,71.26
2004-02-01 17:50:00,4.626864,190.0,11.0,71.26
2004-02-01 18:00:00,5.14096,190.0,10.56,74.72
