timestamp,wind_speed,wind_direction,temperature,relative_humidity
2003-10-01 00:00:00,2.056384,100.0,10.2,82.19
2003-10-01 00:20:00,1.542288,80.0,10.0,81.61
2003-10-01 00:50:00,1.542288,90.0,10.0,81.61
2003-10-01 01:00:00,2.056384,90.0,9.6,85.56
2003-10-01 01:20:00,1.542288,70.0,9.0,87.28
2003-10-01 01:50:00,1.542288,70.0,9.0,87.28
2003-10-01 02:00:00,2.056384,70.0,8.5,91.53
2003-10-01 02:20:00,1.542288,70.0,8.0,93.4
2003-10-01 02:50:00,1.028192,70.0,8.0,93.4
2003-10-01 03:00:00,1.028192,70.0,7.9,95.99
2003-10-01 03:20:00,2.056384,70.0,8.0,93.4
2003-10-01 03:50:00,2.056384,70.0,7.0,100.0
2003-10-01 04:20:00,1.542288,80.0,8.0,93.4
2003-10-01 04:50:00,1.028192,90.0,8.0,93.4
2003-10-01 05:00:00,1.028192,90.0,7.6,97.3
2003-10-01 05:20:00,2.57048,60.0,7.0,100.0
2003-10-01 05:50:00,2.056384,80.0,7.0,100.0
2003-10-01 06:00:00,2.056384,80.0,7.3,98.64
2003-10-01 06:20:00,2.056384,90.0,8.0,93.4
2003-10-01 06:50:00,1.028192,80.0,8.0,100.0
2003-10-01 07:20:00,1.542288,70.0,9.0,93.45
2003-10-01 07:50:00,2.57048,70.0,9.0,93.45
2003-10-01 08:00:00,3.084576,70.0,9.0,93.45
2003-10-01 08:20:00,2.056384,80.0,10.0,93.5
2003-10-01 08:50:00,2.57048,50.0,11.0,87.47
2003-10-01 09:00:00,3.084576,50.0,10.7,89.83
2003-10-01 09:20:00,2.57048,70.0,12.0,81.87
2003-10-01 09:50:00,1.542288,80.0,12.0,81.87
2003-10-01 10:20:00,1.542288,70.0,12.0,87.56
2003-10-01 10:50:00,2.056384,60.0,13.0,81.99
2003-10-01 11:20:00,0.514096,50.0,13.0,87.65
2003-10-01 11:50:00,1.542288,80.0,13.0,87.65
2003-10-01 12:00:00,2.056384,80.0,12.9,85.91
2003-10-01 12:20:00,2.056384,70.0,13.0,87.65
2003-10-01 12:50:00,1.542288,60.0,12.0,100.0
2003-10-01 13:00:00,2.056384,60.0,12.3,94.86
2003-10-01 13:20:00,2.056384,70.0,12.0,100.0
2003-10-01 13:50:00,2.57048,80.0,12.0,100.0
2003-10-01 14:20:00,2.57048,70.0,12.0,100.0
2003-10-01 14:50:00,3.084576,60.0,12.0,100.0
2003-10-01 15:00:00,3.084576,60.0,12.0,98.69
2003-10-01 15:20:00,2.056384,80.0,12.0,100.0
2003-10-01 15:50:00,2.57048,60.0,12.0,100.0
2003-10-01 16:20:00,2.57048,80.0,12.0,100.0
2003-10-01 16:50:00,1.542288,70.0,12.0,100.0
2003-10-01 17:20:00,1.542288,80.0,12.0,100.0
2003-10-01 17:50:00,1.028192,70.0,12.0,100.0
2003-10-01 18:00:00,1.028192,70.0,12.4,100.0
2003-10-01 18:20:00,1.028192,80.0,13.0,100.0
2003-10-01 18:50:00,1.542288,100.0,13.0,100.0
2003-10-01 19:00:00,2.056384,100.0,12.6,100.0
2003-10-01 19:20:00,1.542288,80.0,13.0,100.0
2003-10-01 19:50:00,1.542288,110.0,13.0,100.0
2003-10-01 20:00:00,2.056384,110.0,12.7,100.0
2003-10-01 20:20:00,2.056384,100.0,13.0,100.0
2003-10-01 20:50:00,1.028192,110.0,13.0,100.0
2003-10-01 21:00:00,1.028192,110.0,12.78,100.0
2003-10-01 21:20:00,1.028192,100.0,13.0,100.0
2003-10-01 21:50:00,0.514096,130.0,13.0,100.0
2003-10-01 22:00:00,1.028192,130.0,12.9,100.0
2003-10-01 22:20:00,0,0.0,13.0,100.0
2003-10-01 22:50:00,0.514096,70.0,13.0,100.0
2003-10-01 23:00:00,1.028192,70.0,12.78,100.0
2003-10-01 23:20:00,0.514096,70.0,13.0,100.0
2003-10-01 23:50:00,1.028192,170.0,13.0,100.0
2003-10-02 00:00:00,1.028192,170.0,12.9,100.0
2003-10-02 00:20:00,1.542288,180.0,13.0,100.0
2003-10-02 00:50:00,2.056384,200.0,13.0,100.0
2003-10-02 01:00:00,2.056384,200.0,13.0,100.0
2003-10-02 01:20:00,1.028192,250.0,13.0,100.0
2003-10-02 01:50:00,1.028192,330.0,13.0,100.0
2003-10-02 02:00:00,1.028192,330.0,13.1,100.0
2003-10-02 02:20:00,1.542288,330.0,13.0,100.0
2003-10-02 02:50:00,0.514096,200.0,13.0,100.0
2003-10-02 03:00:00,1.028192,200.0,13.0,100.0
2003-10-02 03:20:00,0.514096,240.0,13.0,100.0
2003-10-02 03:50:00,1.542288,310.0,13.0,100.0
2003-10-02 04:00:00,2.056384,310.0,13.0,100.0
2003-10-02 04:20:00,1.542288,300.0,13.0,100.0
2003-10-02 04:50:00,1.542288,300.0,13.0,100.0
2003-10-02 05:00:00,2.056384,300.0,12.78,100.0
2003-10-02 05:20:00,0.514096,280.0,13.0,100.0
2003-10-02 05:50:00,0.514096,330.0,13.0,100.0
2003-10-02 06:00:00,1.028192,330.0,12.78,100.0
2003-10-02 06:20:00,0.514096,360.0,13.0,100.0
2003-10-02 06:50:00,0.514096,30.0,13.0,100.0
2003-10-02 07:00:00,1.028192,30.0,12.78,100.0
2003-10-02 07:20:00,1.542288,60.0,13.0,100.0
2003-10-02 07:50:00,1.028192,80.0,13.0,100.0
2003-10-02 08:00:00,1.028192,80.0,13.1,100.0
2003-10-02 08:20:00,1.542288,190.0,14.0,100.0
2003-10-02 08:50:00,0.514096,170.0,14.0,100.0
2003-10-02 09:00:00,1.028192,170.0,13.6,100.0
2003-10-02 09:20:00,2.056384,60.0,14.0,100.0
2003-10-02 09:50:00,0.514096,110.0,15.0,93.74
