timestamp,wind_speed,wind_direction,temperature,relative_humidity
2009-12-01 00:00:00,3.084576,220.0,4.1,89.31
2009-12-01 00:20:00,4.112768,210.0,5.0,86.89
2009-12-01 00:50:00,4.626864,220.0,4.0,93.19
2009-12-01 01:00:00,4.112768,220.0,4.44,89.97
2009-12-01 01:20:00,3.598672,200.0,5.0,86.89
2009-12-01 01:50:00,3.084576,200.0,5.0,93.24
2009-12-01 02:00:00,3.084576,200.0,5.3,90.04
2009-12-01 02:20:00,3.084576,210.0,6.0,86.99
2009-12-01 02:50:00,2.57048,180.0,6.0,86.99
2009-12-01 03:00:00,3.084576,180.0,5.56,91.33
2009-12-01 03:20:00,2.57048,180.0,6.0,86.99
2009-12-01 03:50:00,2.57048,160.0,6.0,86.99
2009-12-01 04:00:00,2.056384,160.0,5.56,90.7
2009-12-01 04:20:00,2.056384,130.0,6.0,86.99
2009-12-01 04:50:00,2.056384,110.0,6.0,86.99
2009-12-01 05:00:00,1.028192,100.0,5.56,90.7
2009-12-01 05:20:00,1.542288,60.0,6.0,86.99
2009-12-01 05:50:00,2.57048,60.0,5.0,93.24
2009-12-01 06:00:00,3.084576,60.0,5.3,92.61
2009-12-01 06:20:00,3.084576,50.0,5.0,93.24
2009-12-01 06:50:00,2.57048,70.0,5.0,93.24
2009-12-01 07:00:00,2.056384,70.0,4.7,91.92
2009-12-01 07:20:00,2.57048,60.0,5.0,86.89
2009-12-01 07:50:00,2.57048,50.0,4.0,93.19
2009-12-01 08:00:00,3.084576,50.0,4.44,91.9
2009-12-01 08:20:00,2.57048,60.0,4.0,93.19
2009-12-01 08:50:00,2.056384,40.0,5.0,86.89
2009-12-01 09:00:00,2.056384,40.0,4.6,91.92
2009-12-01 09:20:00,2.056384,50.0,5.0,86.89
2009-12-01 09:50:00,1.542288,60.0,5.0,86.89
2009-12-01 10:00:00,1.028192,60.0,4.9,90.65
2009-12-01 10:20:00,2.056384,40.0,5.0,93.24
2009-12-01 10:50:00,2.056384,40.0,5.0,93.24
2009-12-01 11:00:00,2.056384,40.0,5.4,88.79
2009-12-01 11:20:00,2.57048,40.0,6.0,86.99
2009-12-01 11:50:00,1.542288,40.0,6.0,86.99
2009-12-01 12:00:00,1.028192,40.0,5.56,88.19
2009-12-01 12:20:00,#VALUE!,,6.0,86.99
2009-12-01 12:50:00,0,0.0,7.0,87.09
2009-12-01 13:00:00,0,0.0,7.1,85.3
2009-12-01 13:20:00,#VALUE!,,7.0,81.2
2009-12-01 13:50:00,#VALUE!,,7.0,81.2
2009-12-01 14:00:00,1.028192,350.0,7.0,82.35
2009-12-01 14:20:00,1.542288,20.0,7.0,81.2
2009-12-01 14:50:00,2.056384,40.0,6.0,86.99
2009-12-01 15:00:00,2.056384,40.0,6.11,87.0
2009-12-01 15:20:00,2.056384,60.0,6.0,81.07
2009-12-01 15:50:00,1.028192,70.0,5.0,86.89
2009-12-01 16:00:00,1.028192,70.0,5.1,85.68
2009-12-01 16:20:00,1.542288,60.0,5.0,80.93
2009-12-01 16:50:00,1.028192,120.0,5.0,86.89
2009-12-01 17:00:00,1.028192,120.0,4.7,86.86
2009-12-01 17:20:00,1.542288,120.0,4.0,86.79
2009-12-01 17:50:00,1.028192,130.0,5.0,86.89
2009-12-01 18:00:00,1.028192,130.0,4.44,88.71
2009-12-01 18:20:00,1.542288,130.0,3.0,93.14
2009-12-01 18:50:00,1.028192,160.0,3.0,86.69
2009-12-01 19:00:00,1.028192,160.0,2.6,90.48
2009-12-01 19:20:00,1.542288,140.0,4.0,86.79
2009-12-01 19:50:00,1.542288,160.0,3.0,86.69
2009-12-01 20:00:00,1.028192,160.0,2.78,89.85
2009-12-01 20:20:00,2.056384,140.0,3.0,93.14
2009-12-01 20:50:00,1.542288,140.0,2.0,93.08
2009-12-01 21:00:00,1.028192,140.0,1.9,93.08
2009-12-01 21:20:00,2.056384,140.0,3.0,86.69
2009-12-01 21:50:00,2.056384,160.0,3.0,93.14
2009-12-01 22:00:00,2.056384,160.0,3.4,90.54
2009-12-01 22:20:00,1.542288,170.0,3.0,93.14
2009-12-01 22:50:00,1.542288,160.0,3.0,93.14
2009-12-01 23:00:00,1.028192,150.0,3.33,91.83
2009-12-01 23:20:00,1.542288,150.0,3.0,93.14
2009-12-01 23:50:00,2.57048,180.0,3.0,93.14
2009-12-02 00:00:00,3.084576,180.0,3.2,92.49
2009-12-02 00:20:00,2.57048,180.0,3.0,86.69
2009-12-02 00:50:00,2.57048,170.0,4.0,86.79
2009-12-02 01:00:00,3.084576,170.0,3.7,91.21
2009-12-02 01:20:00,3.084576,180.0,4.0,86.79
2009-12-02 01:50:00,2.57048,180.0,4.0,86.79
2009-12-02 02:00:00,3.084576,180.0,3.4,91.19
2009-12-02 02:20:00,2.57048,180.0,4.0,86.79
2009-12-02 02:50:00,3.084576,180.0,4.0,93.19
2009-12-02 03:00:00,3.084576,180.0,4.1,90.59
2009-12-02 03:20:00,2.57048,190.0,3.0,93.14
2009-12-02 03:50:00,3.084576,170.0,3.0,93.14
2009-12-02 04:00:00,3.084576,170.0,3.2,91.83
2009-12-02 04:20:00,3.598672,170.0,4.0,86.79
2009-12-02 04:50:00,3.598672,170.0,4.0,86.79
2009-12-02 05:00:00,4.112768,170.0,3.8,88.02
2009-12-02 05:20:00,3.598672,170.0,3.0,93.14
2009-12-02 05:50:00,4.626864,170.0,4.0,86.79
2009-12-02 06:00:00,5.14096,170.0,3.8,85.54
