timestamp,wind_speed,wind_direction,temperature,relative_humidity
2005-09-01 00:00:00,5.14096,160.0,23.7,61.23
2005-09-01 00:20:00,4.626864,160.0,24.0,60.9
2005-09-01 00:50:00,5.14096,160.0,23.0,60.67
2005-09-01 01:00:00,5.14096,160.0,23.33,61.13
2005-09-01 01:20:00,5.14096,160.0,23.0,60.67
2005-09-01 01:50:00,4.626864,170.0,22.0,68.75
2005-09-01 02:00:00,5.14096,170.0,22.22,66.2
2005-09-01 02:20:00,4.626864,170.0,22.0,68.75
2005-09-01 02:50:00,5.14096,180.0,21.0,73.09
2005-09-01 03:00:00,5.14096,180.0,21.2,70.83
2005-09-01 03:20:00,5.14096,190.0,21.0,73.09
2005-09-01 03:50:00,3.598672,210.0,21.0,73.09
2005-09-01 04:00:00,4.112768,210.0,20.8,74.0
2005-09-01 04:20:00,5.14096,240.0,22.0,68.75
2005-09-01 04:50:00,5.14096,250.0,21.0,73.09
2005-09-01 05:00:00,5.14096,250.0,21.4,71.78
2005-09-01 05:20:00,5.14096,250.0,21.0,73.09
2005-09-01 05:50:00,6.169152,260.0,21.0,68.55
2005-09-01 06:00:00,6.169152,260.0,20.56,70.24
2005-09-01 06:20:00,6.683248,260.0,20.0,72.92
2005-09-01 06:50:00,7.197344,260.0,20.0,72.92
2005-09-01 07:00:00,7.197344,260.0,20.0,71.52
2005-09-01 07:20:00,5.655056,260.0,20.0,72.92
2005-09-01 07:50:00,5.14096,260.0,20.0,72.92
2005-09-01 08:00:00,5.14096,260.0,19.8,75.27
2005-09-01 08:20:00,5.655056,260.0,20.0,72.92
2005-09-01 08:50:00,4.626864,250.0,21.0,73.09
2005-09-01 09:00:00,4.112768,250.0,20.8,72.13
2005-09-01 09:20:00,5.14096,240.0,21.0,73.09
2005-09-01 09:50:00,6.169152,230.0,22.0,68.75
2005-09-01 10:00:00,6.169152,230.0,21.5,70.43
2005-09-01 10:20:00,5.655056,220.0,21.0,73.09
2005-09-01 10:50:00,6.683248,230.0,22.0,68.75
2005-09-01 11:00:00,7.197344,230.0,22.22,67.48
2005-09-01 11:20:00,6.683248,240.0,22.0,64.48
2005-09-01 11:50:00,5.14096,230.0,22.0,68.75
2005-09-01 12:00:00,5.14096,230.0,21.9,68.29
2005-09-01 12:20:00,4.112768,260.0,22.0,68.75
2005-09-01 12:50:00,3.598672,290.0,20.0,77.75
2005-09-01 13:00:00,3.084576,290.0,19.9,79.74
2005-09-01 13:20:00,2.57048,290.0,20.0,82.86
2005-09-01 13:50:00,3.598672,230.0,21.0,77.9
2005-09-01 14:00:00,4.112768,230.0,20.56,77.34
2005-09-01 14:20:00,3.084576,220.0,21.0,73.09
2005-09-01 14:50:00,3.598672,210.0,20.0,77.75
2005-09-01 15:00:00,4.112768,210.0,20.2,77.28
2005-09-01 15:20:00,3.598672,220.0,20.0,77.75
2005-09-01 15:50:00,1.542288,240.0,21.0,73.09
2005-09-01 16:00:00,2.056384,240.0,20.8,73.06
2005-09-01 16:50:00,1.542288,190.0,21.0,73.09
2005-09-01 17:00:00,2.056384,190.0,20.56,76.35
2005-09-01 17:20:00,2.056384,170.0,20.0,77.75
2005-09-01 17:50:00,2.056384,180.0,20.0,77.75
2005-09-01 18:00:00,2.056384,180.0,20.0,77.75
