timestamp,wind_speed,wind_direction,temperature,relative_humidity
2009-10-01 00:00:00,2.056384,250.0,13.0,91.21
2009-10-01 00:20:00,2.57048,240.0,13.0,93.65
2009-10-01 00:50:00,2.57048,240.0,13.0,93.65
2009-10-01 01:00:00,3.084576,240.0,12.78,91.8
2009-10-01 01:20:00,3.084576,250.0,14.0,87.74
2009-10-01 01:50:00,3.084576,240.0,13.0,93.65
2009-10-01 02:00:00,3.084576,240.0,13.2,90.02
2009-10-01 02:20:00,3.084576,230.0,13.0,93.65
2009-10-01 02:50:00,2.57048,230.0,13.0,87.65
2009-10-01 03:00:00,3.084576,230.0,12.9,91.2
2009-10-01 03:20:00,3.598672,230.0,13.0,93.65
2009-10-01 03:50:00,3.598672,240.0,13.0,93.65
2009-10-01 04:00:00,4.112768,240.0,13.4,90.04
2009-10-01 04:20:00,3.598672,240.0,13.0,93.65
2009-10-01 04:50:00,2.57048,240.0,13.0,93.65
2009-10-01 05:00:00,3.084576,240.0,13.33,90.03
2009-10-01 05:20:00,3.084576,240.0,13.0,93.65
2009-10-01 05:50:00,3.598672,260.0,14.0,87.74
2009-10-01 06:00:00,3.084576,260.0,13.7,89.47
2009-10-01 06:20:00,4.112768,270.0,14.0,87.74
2009-10-01 06:50:00,3.598672,260.0,14.0,87.74
2009-10-01 07:00:00,3.084576,260.0,13.8,89.47
2009-10-01 07:20:00,4.626864,260.0,14.0,87.74
2009-10-01 07:50:00,4.626864,270.0,15.0,82.25
2009-10-01 08:00:00,5.14096,270.0,14.8,84.42
2009-10-01 08:20:00,5.14096,280.0,15.0,82.25
2009-10-01 08:50:00,4.626864,280.0,16.0,82.37
2009-10-01 09:00:00,5.14096,280.0,15.56,82.85
2009-10-01 09:20:00,5.14096,290.0,16.0,77.14
2009-10-01 09:50:00,5.14096,290.0,15.0,82.25
2009-10-01 10:00:00,5.14096,290.0,15.2,82.82
2009-10-01 10:20:00,5.14096,290.0,16.0,77.14
2009-10-01 10:50:00,5.14096,300.0,18.0,63.6
2009-10-01 11:00:00,5.14096,300.0,17.6,65.22
2009-10-01 11:20:00,5.14096,300.0,18.0,63.6
2009-10-01 11:50:00,5.655056,300.0,17.0,59.26
2009-10-01 12:00:00,5.14096,300.0,17.3,60.13
2009-10-01 12:20:00,5.14096,300.0,17.0,59.26
2009-10-01 12:50:00,5.14096,320.0,16.0,67.54
2009-10-01 13:00:00,5.14096,320.0,16.2,64.92
2009-10-01 13:20:00,4.112768,330.0,16.0,63.15
2009-10-01 13:50:00,4.626864,320.0,16.0,63.15
2009-10-01 14:00:00,5.14096,320.0,16.0,64.01
2009-10-01 14:20:00,4.626864,320.0,16.0,63.15
2009-10-01 14:50:00,4.626864,320.0,15.0,67.33
2009-10-01 15:00:00,5.14096,320.0,15.2,64.7
2009-10-01 15:20:00,4.112768,330.0,14.0,76.82
2009-10-01 15:50:00,4.112768,320.0,14.0,76.82
2009-10-01 16:00:00,4.112768,320.0,13.5,77.78
2009-10-01 16:20:00,4.112768,330.0,13.0,81.99
2009-10-01 16:50:00,2.57048,340.0,13.0,81.99
2009-10-01 17:00:00,2.056384,340.0,12.7,81.96
2009-10-01 17:20:00,2.57048,310.0,13.0,81.99
2009-10-01 17:50:00,2.57048,310.0,13.0,76.66
2009-10-01 18:00:00,3.084576,310.0,12.6,80.85
2009-10-01 18:20:00,2.57048,310.0,13.0,76.66
2009-10-01 18:50:00,2.056384,320.0,12.0,76.5
2009-10-01 19:00:00,2.056384,320.0,12.1,78.09
2009-10-01 19:20:00,1.542288,310.0,11.0,81.74
2009-10-01 19:50:00,2.056384,300.0,11.0,81.74
2009-10-01 20:00:00,2.056384,300.0,10.8,81.71
2009-10-01 20:20:00,2.57048,290.0,11.0,81.74
