timestamp,wind_speed,wind_direction,temperature,relative_humidity
2011-11-01 00:00:00,3.084576,180.0,10.9,89.85
2011-11-01 00:20:00,3.598672,180.0,11.0,93.55
2011-11-01 00:50:00,4.112768,170.0,11.0,93.55
2011-11-01 01:00:00,4.112768,170.0,10.9,91.68
2011-11-01 01:20:00,4.112768,180.0,11.0,93.55
2011-11-01 01:50:00,3.084576,190.0,10.0,93.5
2011-11-01 02:00:00,3.084576,190.0,10.3,91.64
2011-11-01 02:20:00,3.084576,190.0,10.0,93.5
2011-11-01 02:50:00,3.598672,190.0,10.0,93.5
2011-11-01 03:00:00,4.112768,190.0,10.2,92.26
2011-11-01 03:20:00,4.112768,190.0,10.0,93.5
2011-11-01 03:50:00,4.626864,190.0,10.0,93.5
2011-11-01 04:00:00,5.14096,190.0,10.2,94.14
2011-11-01 04:20:00,4.112768,180.0,11.0,93.55
2011-11-01 04:50:00,4.626864,170.0,11.0,93.55
2011-11-01 05:00:00,4.112768,170.0,10.8,92.29
2011-11-01 05:20:00,4.626864,170.0,11.0,93.55
2011-11-01 05:50:00,4.112768,170.0,11.0,93.55
2011-11-01 06:00:00,4.112768,170.0,10.8,92.29
2011-11-01 06:20:00,4.112768,160.0,11.0,87.47
2011-11-01 06:50:00,3.598672,160.0,11.0,87.47
2011-11-01 07:00:00,4.112768,160.0,10.56,91.05
2011-11-01 07:20:00,3.598672,180.0,11.0,87.47
2011-11-01 07:50:00,3.598672,170.0,11.0,87.47
2011-11-01 08:00:00,4.112768,170.0,11.0,89.86
2011-11-01 08:20:00,4.112768,180.0,12.0,87.56
2011-11-01 08:50:00,4.112768,180.0,13.0,81.99
2011-11-01 09:00:00,4.112768,180.0,12.6,85.88
2011-11-01 09:20:00,5.14096,180.0,13.0,87.65
2011-11-01 09:50:00,5.14096,180.0,14.0,82.12
2011-11-01 10:00:00,5.14096,180.0,14.1,81.59
2011-11-01 10:20:00,4.626864,180.0,15.0,76.98
2011-11-01 10:50:00,4.112768,210.0,16.0,77.14
2011-11-01 11:00:00,4.112768,210.0,15.56,77.59
2011-11-01 11:20:00,4.626864,190.0,16.0,72.2
2011-11-01 11:50:00,4.626864,190.0,16.0,72.2
2011-11-01 12:00:00,5.14096,190.0,16.0,72.68
2011-11-01 12:20:00,4.626864,190.0,16.0,72.2
2011-11-01 12:50:00,4.626864,210.0,17.0,72.38
2011-11-01 13:00:00,5.14096,210.0,16.5,74.23
2011-11-01 13:20:00,4.626864,210.0,17.0,67.75
2011-11-01 13:50:00,3.598672,180.0,16.0,72.2
2011-11-01 14:00:00,4.112768,180.0,16.11,73.67
2011-11-01 14:20:00,4.626864,180.0,16.0,72.2
2011-11-01 14:50:00,3.598672,190.0,15.0,76.98
2011-11-01 15:00:00,3.084576,190.0,15.1,79.07
2011-11-01 15:20:00,4.626864,200.0,14.0,87.74
2011-11-01 15:50:00,2.57048,200.0,14.0,87.74
2011-11-01 16:00:00,3.084576,200.0,13.5,92.45
2011-11-01 16:20:00,2.57048,200.0,13.0,93.65
2011-11-01 16:50:00,2.57048,200.0,13.0,93.65
2011-11-01 17:00:00,3.084576,200.0,13.33,91.83
2011-11-01 17:20:00,2.57048,210.0,13.0,93.65
2011-11-01 17:50:00,3.598672,210.0,13.0,93.65
2011-11-01 18:00:00,4.112768,210.0,13.2,90.02
2011-11-01 18:20:00,2.57048,220.0,13.0,93.65
2011-11-01 18:50:00,2.57048,230.0,13.0,93.65
2011-11-01 19:00:00,3.084576,230.0,12.9,94.26
2011-11-01 19:20:00,2.57048,240.0,13.0,93.65
2011-11-01 19:50:00,1.542288,260.0,13.0,87.65
2011-11-01 20:00:00,1.028192,260.0,12.6,91.79
2011-11-01 20:20:00,1.542288,250.0,12.0,93.6
2011-11-01 20:50:00,1.542288,220.0,12.0,100.0
2011-11-01 21:00:00,2.056384,220.0,12.4,94.86
2011-11-01 21:20:00,2.056384,240.0,13.0,93.65
2011-11-01 21:50:00,2.57048,250.0,13.0,93.65
2011-11-01 22:00:00,3.084576,250.0,12.6,93.63
2011-11-01 22:20:00,3.084576,260.0,13.0,87.65
2011-11-01 22:50:00,2.57048,240.0,12.0,93.6
2011-11-01 23:00:00,3.084576,240.0,12.22,92.37
2011-11-01 23:20:00,2.056384,230.0,12.0,93.6
2011-11-01 23:50:00,3.084576,230.0,12.0,93.6
2011-11-02 00:00:00,3.084576,230.0,12.1,92.37
2011-11-02 00:20:00,2.57048,220.0,12.0,87.56
2011-11-02 00:50:00,2.57048,220.0,12.0,87.56
2011-11-02 01:00:00,3.084576,220.0,11.5,92.95
2011-11-02 01:20:00,2.056384,210.0,11.0,93.55
2011-11-02 01:50:00,2.57048,220.0,11.0,93.55
2011-11-02 02:00:00,2.056384,220.0,11.2,91.7
2011-11-02 02:20:00,1.542288,220.0,11.0,93.55
2011-11-02 02:50:00,2.056384,190.0,11.0,93.55
2011-11-02 03:00:00,2.056384,190.0,11.11,93.55
2011-11-02 03:20:00,2.57048,230.0,11.0,93.55
2011-11-02 03:50:00,2.056384,230.0,10.0,93.5
2011-11-02 04:00:00,2.056384,230.0,10.0,92.24
2011-11-02 04:20:00,1.028192,160.0,10.0,93.5
2011-11-02 04:50:00,1.542288,220.0,10.0,93.5
2011-11-02 05:00:00,1.028192,220.0,9.44,94.75
2011-11-02 05:20:00,1.028192,,10.0,93.5
2011-11-02 05:50:00,2.056384,180.0,10.0,93.5
2011-11-02 06:00:00,2.056384,180.0,9.6,96.69
2011-11-02 06:20:00,1.542288,120.0,10.0,93.5
2011-11-02 06:50:00,1.542288,140.0,9.0,100.0
2011-11-02 07:00:00,2.056384,140.0,9.2,96.03
2011-11-02 07:20:00,1.028192,,9.0,93.45
2011-11-02 07:50:00,1.028192,110.0,9.0,93.45
2011-11-02 08:00:00,1.028192,110.0,8.6,96.01
2011-11-02 08:20:00,2.056384,120.0,9.0,93.45
2011-11-02 08:50:00,1.028192,,10.0,93.5
2011-11-02 09:00:00,1.028192,100.0,9.7,94.76
2011-11-02 09:20:00,1.542288,90.0,11.0,87.47
2011-11-02 09:50:00,2.056384,120.0,12.0,87.56
2011-11-02 10:00:00,2.056384,120.0,11.6,88.7
2011-11-02 10:20:00,2.57048,130.0,12.0,87.56
2011-11-02 10:50:00,4.112768,160.0,13.0,87.65
2011-11-02 11:00:00,4.112768,160.0,13.2,86.51
2011-11-02 11:20:00,4.626864,150.0,14.0,76.82
2011-11-02 11:50:00,3.084576,160.0,15.0,76.98
2011-11-02 12:00:00,3.084576,160.0,14.6,77.95
2011-11-02 12:20:00,3.084576,150.0,15.0,76.98
2011-11-02 12:50:00,4.112768,150.0,15.0,76.98
2011-11-02 13:00:00,4.112768,150.0,15.4,74.04
2011-11-02 13:20:00,3.598672,150.0,16.0,67.54
2011-11-02 13:50:00,3.598672,160.0,16.0,67.54
2011-11-02 14:00:00,3.084576,150.0,15.8,70.26
2011-11-02 14:20:00,4.626864,150.0,16.0,67.54
2011-11-02 14:50:00,3.598672,160.0,15.0,72.01
2011-11-02 15:00:00,3.084576,160.0,15.2,69.68
2011-11-02 15:20:00,3.084576,160.0,15.0,72.01
2011-11-02 15:50:00,2.57048,170.0,14.0,76.82
2011-11-02 16:00:00,2.056384,170.0,14.0,76.31
2011-11-02 16:20:00,2.57048,150.0,14.0,76.82
2011-11-02 16:50:00,2.57048,140.0,13.0,81.99
2011-11-02 17:00:00,3.084576,140.0,13.1,81.46
2011-11-02 17:20:00,2.57048,120.0,13.0,81.99
2011-11-02 17:50:00,2.57048,130.0,13.0,81.99
2011-11-02 18:00:00,3.084576,130.0,13.1,82.56
2011-11-02 18:20:00,3.598672,130.0,13.0,81.99
2011-11-02 18:50:00,3.598672,130.0,13.0,81.99
2011-11-02 19:00:00,4.112768,130.0,12.9,83.64
2011-11-02 19:20:00,3.084576,120.0,13.0,81.99
2011-11-02 19:50:00,2.57048,110.0,12.0,87.56
2011-11-02 20:00:00,3.084576,110.0,12.3,85.85
2011-11-02 20:20:00,3.084576,130.0,13.0,81.99
2011-11-02 20:50:00,4.626864,150.0,14.0,82.12
2011-11-02 21:00:00,4.112768,150.0,13.6,83.73
2011-11-02 21:20:00,5.14096,150.0,14.0,82.12
2011-11-02 21:50:00,5.655056,160.0,15.0,76.98
2011-11-02 22:00:00,6.169152,160.0,14.6,80.58
2011-11-02 22:20:00,4.112768,160.0,14.0,82.12
2011-11-02 22:50:00,4.112768,160.0,14.0,82.12
2011-11-02 23:00:00,4.112768,160.0,14.44,83.27
2011-11-02 23:20:00,4.626864,150.0,15.0,82.25
2011-11-02 23:50:00,5.14096,160.0,15.0,82.25
2011-11-03 00:00:00,5.14096,160.0,14.44,82.73
2011-11-03 00:20:00,4.626864,160.0,15.0,82.25
2011-11-03 00:50:00,5.14096,160.0,15.0,82.25
2011-11-03 01:00:00,5.14096,160.0,14.44,82.18
2011-11-03 01:20:00,5.655056,170.0,15.0,76.98
2011-11-03 01:50:00,5.655056,170.0,15.0,76.98
2011-11-03 02:00:00,6.169152,170.0,14.44,82.18
2011-11-03 02:20:00,5.655056,180.0,14.0,82.12
2011-11-03 02:50:00,6.169152,180.0,14.0,82.12
2011-11-03 03:00:00,6.169152,180.0,14.2,81.06
2011-11-03 03:20:00,6.169152,180.0,14.0,82.12
2011-11-03 03:50:00,5.14096,180.0,14.0,82.12
2011-11-03 04:00:00,5.14096,180.0,14.44,81.63
2011-11-03 04:20:00,5.14096,170.0,15.0,76.98
2011-11-03 04:50:00,5.655056,170.0,15.0,76.98
2011-11-03 05:00:00,6.169152,170.0,14.7,80.59
2011-11-03 05:20:00,6.169152,170.0,15.0,76.98
2011-11-03 05:50:00,5.655056,170.0,15.0,76.98
2011-11-03 06:00:00,6.169152,170.0,14.9,79.04
