timestamp,wind_speed,wind_direction,temperature,relative_humidity
2008-08-01 00:00:00,3.084576,10.0,19.9,89.93
2008-08-01 00:20:00,3.084576,110.0,19.0,93.92
2008-08-01 00:50:00,2.57048,120.0,19.0,93.92
2008-08-01 01:00:00,3.084576,120.0,19.3,90.46
2008-08-01 01:20:00,3.598672,130.0,20.0,88.26
2008-08-01 01:50:00,3.598672,150.0,20.0,88.26
2008-08-01 02:00:00,4.112768,150.0,19.44,89.34
2008-08-01 02:20:00,3.598672,150.0,20.0,88.26
2008-08-01 02:50:00,3.084576,160.0,19.0,93.92
2008-08-01 03:00:00,3.084576,160.0,19.44,89.33
2008-08-01 03:20:00,2.57048,180.0,19.0,88.18
2008-08-01 03:50:00,2.57048,200.0,19.0,88.18
2008-08-01 04:00:00,3.084576,200.0,19.1,90.44
2008-08-01 04:20:00,3.598672,220.0,20.0,88.26
2008-08-01 04:50:00,4.626864,240.0,20.0,88.26
2008-08-01 05:00:00,5.14096,240.0,20.2,86.08
2008-08-01 05:20:00,5.655056,250.0,20.0,82.86
2008-08-01 05:50:00,5.14096,240.0,20.0,82.86
2008-08-01 06:00:00,5.14096,240.0,20.0,84.45
2008-08-01 06:20:00,5.655056,260.0,19.0,72.74
2008-08-01 06:50:00,5.655056,240.0,19.0,72.74
2008-08-01 07:00:00,6.169152,240.0,19.1,73.71
2008-08-01 07:20:00,6.169152,260.0,19.0,68.15
2008-08-01 07:50:00,3.598672,250.0,20.0,68.35
2008-08-01 08:00:00,4.112768,250.0,19.8,67.43
2008-08-01 08:20:00,5.14096,250.0,19.0,72.74
2008-08-01 08:50:00,4.626864,240.0,20.0,68.35
2008-08-01 09:00:00,5.14096,240.0,20.0,67.47
2008-08-01 09:20:00,5.14096,250.0,20.0,64.04
2008-08-01 09:50:00,5.655056,220.0,21.0,60.21
2008-08-01 10:00:00,6.169152,220.0,20.8,60.16
2008-08-01 10:20:00,4.626864,240.0,21.0,56.38
2008-08-01 10:50:00,6.169152,240.0,21.0,56.38
2008-08-01 11:00:00,6.169152,240.0,21.11,56.04
2008-08-01 11:20:00,6.169152,230.0,21.0,52.77
2008-08-01 11:50:00,6.169152,240.0,22.0,46.43
2008-08-01 12:00:00,6.169152,240.0,21.5,48.52
2008-08-01 12:20:00,6.169152,230.0,21.0,52.77
2008-08-01 12:50:00,5.14096,230.0,21.0,52.77
2008-08-01 13:00:00,5.14096,230.0,21.11,53.15
