timestamp,temperature,pressure,relative_humidity,no2,pm1,pm25,pm10,o3
2024-02-01 00:07:21,10.2,1021,74.6,17,6,8,9,85
2024-02-01 00:17:29,10.3,1021,75.2,22,7,9,10,92
2024-02-01 00:27:38,10.3,1021,75.7,21,7,9,10,99
2024-02-01 00:37:46,10.2,1021,76.6,17,9,12,13,90
2024-02-01 00:47:53,10.1,1020,77.8,17,7,10,11,92
2024-02-01 00:58:02,9.9,1020,79.5,17,6,9,9,99
2024-02-01 01:08:10,9.7,1020,81.1,20,7,9,10,113
2024-02-01 01:18:17,9.7,1021,82.2,19,7,9,10,124
2024-02-01 01:28:24,9.7,1021,83.5,17,7,10,11,131
2024-02-01 01:38:32,9.5,1021,85.1,17,8,11,12,147
2024-02-01 01:48:42,9.5,1021,86.1,17,8,10,11,153
2024-02-01 01:58:49,9.6,1021,86.3,17,7,10,11,161
2024-02-01 02:08:57,9.5,1021,87.1,20,8,11,12,163
2024-02-01 02:19:06,9.6,1020,87.1,17,7,9,10,163
2024-02-01 02:29:13,9.7,1021,87.6,17,6,8,9,170
2024-02-01 02:49:38,9.7,1021,88.2,17,6,8,9,168
2024-02-01 02:59:45,9.9,1021,88.5,17,6,8,9,168
2024-02-01 03:20:10,9.9,1021,89.1,17,6,8,9,171
2024-02-01 03:30:18,10,1021,89.4,17,5,7,8,173
2024-02-01 03:50:43,10.1,1021,90.1,20,5,7,7,171
2024-02-01 04:00:50,10.2,1021,90.3,16,4,6,6,174
2024-02-01 04:21:15,10.3,1021,90.9,17,6,8,9,168
2024-02-01 04:31:23,10.4,1021,91,17,6,7,8,167
2024-02-01 04:51:47,10.5,1022,91.3,17,8,11,12,160
2024-02-01 05:01:55,10.7,1022,91.1,17,8,11,12,162
2024-02-01 05:12:08,10.7,1022,91.5,17,9,12,13,152
2024-02-01 05:22:16,10.8,1022,91.2,17,9,11,12,153
2024-02-01 05:32:24,11.1,1022,89.1,21,11,15,16,163
2024-02-01 05:42:32,10.6,1023,86.5,22,6,8,9,138
2024-02-01 05:52:40,10.2,1023,83.1,26,5,7,8,119
2024-02-01 06:02:48,9.8,1023,78.9,32,4,6,6,108
2024-02-01 06:12:56,9.5,1023,77.9,25,3,4,4,77
2024-02-01 06:23:05,9.4,1023,77.2,28,2,3,3,66
2024-02-01 06:43:21,9.3,1024,76.4,23,1,2,2,48
2024-02-01 06:53:29,9.3,1024,75.6,28,1,2,2,43
2024-02-01 07:03:38,9.3,1024,75.1,28,2,3,3,33
2024-02-01 07:13:46,9.3,1024,74.9,22,1,2,2,26
2024-02-01 07:23:55,9.1,1024,75,26,1,2,2,18
2024-02-01 07:34:03,8.9,1025,75,28,6,7,8,24
2024-02-01 07:44:10,8.8,1025,75.8,29,2,3,3,23
2024-02-01 07:54:19,8.6,1025,76.1,34,3,4,4,24
2024-02-01 08:04:27,8.7,1025,76.1,28,5,7,8,29
2024-02-01 08:14:36,8.6,1025,76.3,28,12,16,17,24
2024-02-01 08:24:44,8.7,1025,76,18,12,15,17,27
2024-02-01 08:34:51,8.7,1025,75.2,19,7,10,11,24
2024-02-01 08:45:01,8.8,1026,74.7,24,9,12,13,19
2024-02-01 08:55:09,8.9,1026,73.6,21,7,10,11,28
2024-02-01 09:05:15,9.1,1026,72.9,18,4,5,6,19
2024-02-01 09:15:22,9.4,1026,72.1,17,4,6,7,18
2024-02-01 09:25:30,9.8,1026,70.8,17,6,8,8,18
2024-02-01 09:35:38,10,1026,69.2,19,4,6,6,18
2024-02-01 09:45:48,9.8,1026,69,17,3,4,5,16
2024-02-01 09:55:56,9.7,1027,69.1,29,1,2,2,16
2024-02-01 10:06:03,10.1,1027,68.8,17,2,3,3,18
2024-02-01 10:16:11,10.2,1027,69.5,21,9,11,12,18
2024-02-01 10:26:19,10.1,1027,69,18,2,3,3,16
2024-02-01 10:36:27,10.1,1027,68.7,17,2,3,3,16
2024-02-01 10:46:35,10.2,1027,68.3,20,1,3,3,16
2024-02-01 10:56:43,10.3,1027,67.3,25,2,4,4,16
2024-02-01 11:06:50,10.7,1027,66.4,20,2,3,3,16
2024-02-01 11:16:58,14.9,1027,62.2,22,2,3,3,27
2024-02-01 11:27:05,19.4,1027,53.9,17,2,3,3,8
2024-02-01 11:37:11,22.5,1027,49.1,17,4,6,7,2
2024-02-01 11:47:19,20.1,1027,50.4,16,2,3,3,0
2024-02-01 11:57:26,15.7,1027,55.7,17,2,4,4,0
2024-02-01 12:07:32,13.7,1027,56.8,22,2,3,3,6
2024-02-01 12:17:40,12.6,1027,57.3,17,1,2,2,9
2024-02-01 12:27:48,11.8,1027,58.2,18,1,2,2,10
2024-02-01 12:37:56,11.7,1027,58.6,30,2,3,3,12
2024-02-01 12:48:04,11.6,1027,59.2,18,3,4,4,12
2024-02-01 12:58:12,11.4,1027,59.3,17,1,2,2,12
2024-02-01 13:08:19,11.4,1027,59.4,18,2,3,3,12
2024-02-01 13:18:28,11.5,1027,58.8,17,1,2,2,14
