timestamp,temperature,pressure,relative_humidity,no2,pm1,pm25,pm10,o3
2023-12-19 10:58:01,8.5,1015,99.9,16,12,15,16,32
2023-12-19 11:08:10,8.5,1015,100,16,10,13,14,33
2023-12-19 11:18:18,8.5,1015,100,15,12,15,17,29
2023-12-19 11:28:27,8.5,1014,100,16,11,15,16,33
2023-12-19 11:38:36,8.5,1014,100,15,12,15,17,28
2023-12-19 11:48:44,8.5,1014,100,15,12,15,17,33
2023-12-19 11:58:51,8.7,1014,100,16,12,15,17,40
2023-12-19 12:19:16,8.7,1014,100,17,13,16,18,33
2023-12-19 12:29:25,8.7,1014,100,16,13,16,18,38
2023-12-19 12:49:50,8.7,1013,100,15,12,15,17,34
2023-12-19 12:59:58,8.7,1013,100,17,14,18,20,43
2023-12-19 13:10:07,8.6,1013,100,16,14,18,19,34
2023-12-19 13:20:16,8.6,1013,100,15,15,19,21,32
2023-12-19 13:30:23,8.6,1013,100,17,14,17,19,38
2023-12-19 13:40:33,8.5,1013,100,15,13,16,18,33
2023-12-19 13:50:41,8.6,1013,100,17,15,19,21,34
2023-12-19 14:00:50,8.7,1012,100,15,15,19,21,43
2023-12-19 14:10:58,8.6,1012,100,16,14,17,19,32
2023-12-19 14:21:06,8.6,1012,100,15,15,19,21,33
2023-12-19 14:31:14,8.7,1012,100,17,12,15,17,44
2023-12-19 14:41:22,8.7,1012,100,16,12,16,17,40
2023-12-19 14:51:31,8.8,1012,100,15,13,17,19,38
2023-12-19 15:01:40,8.9,1012,100,15,12,15,17,45
2023-12-19 15:11:48,8.9,1011,100,16,13,16,18,40
2023-12-19 15:21:57,9,1011,100,15,11,15,16,40
2023-12-19 15:32:04,9.1,1011,100,16,11,14,16,43
2023-12-19 15:42:14,9.1,1011,100,16,13,17,19,42
2023-12-19 15:52:22,9.1,1011,100,16,14,17,19,39
2023-12-19 16:02:29,9.2,1011,100,16,13,16,18,44
2023-12-19 16:12:39,9.2,1011,100,16,12,16,17,35
2023-12-19 16:22:47,9.2,1011,100,15,12,16,18,38
2023-12-19 16:32:55,9.3,1011,100,16,12,16,18,42
2023-12-19 16:43:03,9.2,1011,100,17,10,13,15,34
2023-12-19 16:53:12,9.3,1011,100,16,12,15,17,40
2023-12-19 17:03:20,9.4,1011,100,16,13,16,18,43
2023-12-19 17:13:30,9.4,1011,100,17,13,16,18,39
2023-12-19 17:23:38,9.5,1011,100,16,13,16,18,35
2023-12-19 17:33:46,9.6,1011,100,16,12,16,18,45
2023-12-19 17:43:54,9.6,1011,100,16,11,14,16,31
2023-12-19 17:54:03,9.7,1012,100,15,12,15,17,32
2023-12-19 18:04:11,9.8,1012,100,15,8,10,11,41
2023-12-19 18:14:18,9.8,1012,100,15,7,10,11,37
2023-12-19 18:24:27,9.8,1012,100,15,4,6,6,27
2023-12-19 18:34:35,9.9,1012,100,15,6,8,8,34
2023-12-19 18:44:43,10,1012,100,16,9,11,13,38
2023-12-19 18:54:52,10,1012,100,16,9,12,13,30
2023-12-19 19:05:00,10,1012,100,16,10,13,14,34
