timestamp,temperature,pressure,relative_humidity,no2,pm1,pm25,pm10,o3
2024-01-01 00:02:26,8.9,995,91.5,17,3,4,5,94
2024-01-01 00:22:44,8.6,995,94.9,17,2,3,3,127
2024-01-01 00:32:53,8.5,995,95.6,17,2,3,3,139
2024-01-01 00:43:04,8.6,995,96.3,17,3,4,5,153
2024-01-01 00:53:13,8.6,995,96.1,16,2,3,3,148
2024-01-01 01:03:22,8.6,995,96.2,16,1,2,2,153
2024-01-01 01:13:31,8.6,995,95.9,17,1,3,3,161
2024-01-01 01:23:40,8.6,995,96,17,1,2,2,156
2024-01-01 01:33:50,8.4,996,96.1,17,2,3,3,155
2024-01-01 01:43:59,8.4,995,95.9,17,2,3,3,156
2024-01-01 01:54:09,8.4,996,96.2,17,3,4,5,151
2024-01-01 02:14:26,8.4,996,95,17,2,3,3,162
2024-01-01 02:24:36,8.4,996,94.9,18,2,3,3,153
2024-01-01 02:44:55,8.4,996,94.8,19,2,3,3,152
2024-01-01 02:55:04,8.4,996,94.7,17,2,3,3,142
2024-01-01 03:15:23,8.3,996,94.5,17,0,1,1,147
2024-01-01 03:25:33,8.4,996,94.1,16,1,2,2,140
2024-01-01 03:35:42,8.4,996,93.3,17,2,3,3,145
2024-01-01 03:45:52,8.4,996,92.8,17,0,1,1,144
2024-01-01 03:56:01,8.3,996,93.7,17,1,2,2,128
2024-01-01 04:06:11,8.2,996,94.3,17,1,2,3,133
2024-01-01 04:16:20,8.2,996,95.4,17,1,2,2,134
2024-01-01 04:26:28,8.2,996,95.6,17,1,2,2,131
2024-01-01 04:36:38,8.1,996,95.5,17,1,2,2,132
2024-01-01 04:46:48,8.1,997,95.3,19,1,2,2,139
2024-01-01 04:56:58,8.2,997,94.6,17,1,2,2,140
2024-01-01 05:07:07,8.1,997,94,18,0,1,1,132
2024-01-01 05:17:17,8.2,997,92.7,17,0,1,1,132
2024-01-01 05:27:26,8.2,997,92.7,17,1,2,2,126
2024-01-01 05:37:35,8.3,997,92.6,17,0,1,1,127
2024-01-01 05:47:44,8.3,997,94,17,0,1,1,122
2024-01-01 05:57:53,8.3,997,95.2,18,0,1,1,119
2024-01-01 06:08:03,8.1,997,96.7,17,0,1,1,116
2024-01-01 06:18:12,8.1,997,97.2,17,1,2,2,122
2024-01-01 06:28:21,8,997,98.6,17,0,1,1,122
2024-01-01 06:48:48,8,998,99.3,17,1,2,2,130
2024-01-01 06:58:56,8.2,998,98.3,17,0,1,1,127
2024-01-01 07:19:22,8.2,998,98.1,17,0,1,1,127
2024-01-01 07:29:32,8.1,999,98.8,17,0,1,1,129
2024-01-01 07:49:59,8,999,98.2,17,0,1,1,124
2024-01-01 08:00:08,8.1,999,97.8,17,0,1,1,130
2024-01-01 08:20:33,8.2,999,97,17,1,2,2,129
2024-01-01 08:30:42,8.4,999,96,17,0,1,1,126
2024-01-01 08:40:59,8.4,1000,95.4,17,0,1,2,119
2024-01-01 08:51:08,8.6,1000,94.4,17,0,1,1,115
2024-01-01 09:01:18,8.7,1000,93.3,17,0,1,1,120
2024-01-01 09:11:27,8.7,1000,92.7,17,0,1,1,111
2024-01-01 09:21:36,8.9,1000,91.6,18,0,1,1,114
2024-01-01 09:31:44,9.1,1000,90.9,20,0,1,1,110
2024-01-01 09:41:53,9.1,1000,90.5,17,1,2,2,94
2024-01-01 09:52:02,9.2,1001,90.2,18,1,2,2,94
2024-01-01 10:02:10,9.3,1001,89.7,17,2,3,3,92
2024-01-01 10:12:19,9.5,1001,89.6,17,3,4,4,96
2024-01-01 10:22:28,9.7,1001,88.9,17,3,4,5,91
2024-01-01 10:42:46,10,1001,87,17,3,4,5,83
2024-01-01 10:52:55,10.2,1001,85.5,17,3,4,4,83
2024-01-01 11:03:04,10.4,1001,84,17,3,4,5,76
2024-01-01 11:13:12,10.4,1001,84.7,17,3,4,4,59
2024-01-01 11:23:21,10.3,1001,84.3,17,2,3,4,51
2024-01-01 11:33:30,10.2,1001,83.7,17,2,3,3,49
2024-01-01 11:43:39,10.2,1001,84,16,2,3,3,53
2024-01-01 11:53:48,10.2,1002,83.4,17,3,4,4,49
2024-01-01 12:03:57,10.2,1001,83.4,17,3,4,4,52
2024-01-01 12:14:06,10.4,1001,83.6,16,2,3,3,47
2024-01-01 12:34:24,10.5,1001,83,16,3,4,5,43
2024-01-01 12:54:42,10.6,1001,81.9,17,3,4,4,46
2024-01-01 13:04:50,10.8,1001,81.1,17,3,4,4,42
2024-01-01 13:15:00,10.8,1001,81,17,2,3,3,27
2024-01-01 13:35:16,10.7,1002,80.9,17,3,4,4,32
2024-01-01 13:45:25,10.6,1002,81.6,18,2,3,4,24
2024-01-01 14:05:42,10.5,1002,81.7,17,3,4,4,29
2024-01-01 14:15:51,10.4,1002,82.1,17,2,3,4,23
2024-01-01 14:36:09,10.3,1002,82.3,16,2,3,3,28
2024-01-01 14:46:19,10.2,1002,83,17,2,3,3,25
