timestamp,temperature,pressure,relative_humidity,no2,pm1,pm25,pm10,o3
2024-02-01 00:01:27,11.1,1022,79.9,17,7,9,10,108
2024-02-01 00:11:35,11.1,1021,80.5,17,6,8,9,108
2024-02-01 00:21:44,11.1,1021,80.9,17,7,9,10,105
2024-02-01 00:31:53,11.1,1021,81.8,17,7,10,11,110
2024-02-01 00:42:02,11,1021,84.5,17,7,9,10,106
2024-02-01 00:52:11,10.7,1021,87.3,16,8,10,11,112
2024-02-01 01:02:19,10.5,1021,89.8,17,8,10,11,129
2024-02-01 01:12:29,10.5,1021,91.1,17,7,10,11,139
2024-02-01 01:22:38,10.4,1021,92.6,17,7,10,11,149
2024-02-01 01:32:47,10.4,1021,94.6,17,8,10,11,158
2024-02-01 01:42:55,10.4,1021,95.7,17,7,10,11,166
2024-02-01 02:03:14,10.4,1021,97.8,17,8,11,12,180
2024-02-01 02:13:22,10.4,1021,98.5,17,8,11,12,187
2024-02-01 02:33:40,10.5,1021,99.3,17,7,10,10,193
2024-02-01 02:43:48,10.5,1021,99.8,16,6,8,9,193
2024-02-01 02:53:57,10.6,1021,99.7,16,7,9,10,192
2024-02-01 03:04:07,10.6,1021,99.8,16,6,9,9,196
2024-02-01 03:14:16,10.7,1021,99.9,15,6,8,9,197
2024-02-01 03:24:25,10.7,1021,99.9,15,5,7,7,193
2024-02-01 03:34:34,10.8,1022,99.9,15,5,7,7,193
2024-02-01 03:44:42,10.9,1022,100,17,4,6,6,198
2024-02-01 03:54:52,10.9,1022,100,15,4,6,6,190
2024-02-01 04:05:00,11,1022,100,16,4,6,7,194
2024-02-01 04:15:08,11.1,1022,100,16,7,9,10,192
2024-02-01 04:35:34,11.3,1022,100,15,7,10,11,185
2024-02-01 04:45:43,11.4,1022,100,15,9,12,13,184
2024-02-01 05:06:08,11.5,1022,100,15,16,20,23,179
2024-02-01 05:16:17,11.6,1023,100,15,14,18,21,183
2024-02-01 05:36:42,11.5,1023,99.8,15,8,10,11,175
2024-02-01 05:46:52,11.2,1023,97.5,16,5,6,7,157
2024-02-01 06:07:17,10.7,1024,91.8,22,4,5,6,145
2024-02-01 06:17:25,10.4,1024,88.2,20,2,3,3,126
2024-02-01 06:27:35,10.2,1024,88,25,2,3,3,117
2024-02-01 06:47:52,10.2,1024,86,17,6,8,8,105
2024-02-01 06:58:01,10.1,1024,85.2,31,4,5,6,101
2024-02-01 07:08:10,10.2,1025,84.8,41,3,4,5,91
2024-02-01 07:18:19,10.3,1025,84,19,2,3,3,74
2024-02-01 07:28:28,10,1025,83.9,17,4,6,7,48
2024-02-01 07:38:37,9.8,1025,83.9,18,4,6,7,51
2024-02-01 07:48:46,9.7,1025,83.6,30,2,3,3,60
2024-02-01 07:58:54,9.6,1025,84.5,17,2,3,3,39
2024-02-01 08:09:03,9.6,1026,84.3,17,2,3,3,51
2024-02-01 08:19:13,9.7,1026,83.8,28,2,3,4,52
